2800000007	Matthew
28061900f6	“Maram aduna eina nakhoida tasengnamak hairibasini, nakhoina hingnabagidamak kari chagani, kari thakkani nattraga hakchanggidamak kari setkani haibagidamak karisu langtaknaganu. Thawaina chinjaktagi aduga hakchangna phijettagi henna maru oidra?
28061a00da	Atiyagi ucheksingda yeng-u; makhoina marusu hunde, loksu lokte, aduga kei-dasu peisinde. Adumakpu nakhoigi swargada leiba Ipana makhoida chananaba machinjak pibi. Nakhoidi makhoisingdagi yamna henna mamal yamba nattra?
28061b0055	Aduga nakhoi kanana langtaknaduna nakhoigi punsibu pungja ama sangdok-hanba ngambage?
28061c00a2	“Aduga nakhoina phijetkidamak karigi langtaknaribage? Loubuk-lamhangda houba tharosingna, karamna houriba haibadu yeng-u. Makhoina thabaksu nomde, langsu naide.
28061d00a8	Adubu eina nakhoida hairibasini, Ningthou Solomonmak-na mahakki matik mangal pumnamakka loinana phijet leitenglabasu leising asina phajaba asigumna phijet leitengkhide.
28061e00d5	Aduga ngasidi houriba, hayengdi meinungda hunjinkhragadaba loubukki napi phaoba Tengban Mapuna asuk ningthijana phijet leitengbirabadi, he thajaba watpasa, mahakna nakhoibu kaya ningthijana phijet leitengbiroidra?
28061f006a	“Maram aduna eikhoina kari chagani, nattraga kari thakkani, nattraga kari setkani haiduna langtaknaganu.
280620009d	Maramdi Tengban Mapubu thajadabasingna pot pumnamaksing asi thi, adubu swargada leiba nakhoigi Ipana pot pumnamaksing asi nakhoida mathou tai haiba khang-bi.
28062100a7	Adubu nakhoina ahanbada Tengban Mapugi leibak amasung Ibungo mahakna nakhoida touhaningba achumba thabaksing adu thiyu, aduga pot pumnamaksing asi nakhoida pinabigani.
28062200a2	Maram aduna nakhoina hayenggidamak langtaknaganu, maramdi hayengsu hayeng masagi langtaknaba adumak leijagani. Aduna nongmagi waruba aduna numit adugidi awokpani.
2807010045	“Nakhoibu Tengban Mapuna wayendanaba nakhoina misingbu wayelluganu.
2807020097	Maramdi nakhoina misingbu wayelluba matou adugumna Tengban Mapunasu nakhoibu wayen-gani, aduga nakhoina olluriba chang adumak nakhoidasu amuk ollagani.
280703007d	Aduga nahakki namitta leiba ujao adudi karisu khandraga nahakki nachin nanaogi mamitta leiba u makup aduda karigi yenglibano?
280704009e	Aduga nahakki namitta ujao ama leina leina nahakki nachin nanaoda, ‘Nahakki mitta leiba u makup adu ei louthokpige,’ haina nahakna karamna haigadouribano?
28070500b1	He, aphasasinnaba! Nahakna nahak nasamakki namitta leiba ujao adu hanna louthokkho, adu oirabadi nahakna nahakki nachin-nanaogi mitta leiba u makup adu louthokpada sengna ugani.
28070600b2	“Huisingda asengba pot piganu, Aduga oksinggi mangda nakhoigi mani-mukta langsin-ganu, maramdi makhoigi makhongna madu netsillaga onsillaktuna nakhoibu machet machet segaigani.
2807070066	“Nijou, nakhoida pibigani; thijou, nakhoina phangjagani; thong thinjou, nakhoigidamak hangdokpigani.
2807080073	Maramdi nijaba mi khudingna phangjei, thijaba mahak aduna phangjei, aduga thong thinjaba mahak aduda hangdokpigani.
2807090064	Nakhoigi narakta mapa oiriba nakhoi kanana nachasingna tal niba matamda makhoida nung oina pigadage?
28070a0035	Nattraga nga niraga madugi mahutta lil oina pigadage?
28070b00ce	Nakhoina phattaba oidunasu nachasingda karamna aphaba khudol pigadage haiba khanglabadi, swargada leiba nakhoigi Ipana mangonda nijaba makhoising aduda kayada thoidok hendokna aphaba khudolsing pibiroidage?
28070c00c6	“Maram aduna misingna nakhoida toubirakpa pamba pumnmak adu nakhoinasu makhoida tou. Maramdi masida Wayel Yathang amasung Tengban Mapugi wa phongdokpiba maichousinggi wa pumnamak adu suplabani.”
28070d008b	“Nakhoina akhuba thong aduda chang-u, maramdi amang-atada tanaba thong adu lao-i, amasung lambi adu pak-i, aduga maduda changba mi yammi.
28070e0065	Adubu hingba younaba thong adudi khui, amasung lambi adu yamna chappi, amasung madu phangba mi yamde.
28070f00b9	“Nakhoina Tengban Mapugi wa phongdoksinnaba mising adudagi cheksillu. Makhoina nakhoigi nanakta yaogi phijet setuna lak-i adubu manungdadi makhoi tasengnamak tamthiraba keisalgumbani.
28071000c0	Makhoigi maheidagi haibadi makhoina touthorakpa thabak adudagi nakhoina makhoibu khanggani. Misingna tingkhanggi mongsongdagi anggur heknabra, nattraga tingkhang panbisingdagi heiyit heknabra?
2807110062	Matou asumna aphaba upal khudingna aphaba mahei yalli; adubu phattaba upalna phattaba mahei yalli.
280712005b	Aphaba upalna phattaba mahei yanba ngamde, aduga phattaba upalna aphaba mahei yanba ngamde.
280713004d	Aduga aphaba mahei yandaba upal khudingmakpu yanthattuna meinungda langsilli.
280714003c	Matou asumna makhoigi maheidagi nakhoina makhoibu khanggani.
280715009a	“Eingonda ‘Ibungo, Ibungo,’ kouba mi khudingmakna swarga leibakta changloi; adubu swargada leiba Ipagi aningba toujaba mahak adu khaktana changgani.
2807160126	Aduga wayenbagi numit aduda, mi mayam amana eingonda haigani, ‘Ibungo, Ibungo! Eikhoina Ibungogi mingda Tengban Mapugi wa phongdokchakhiba nattra, amadi eikhoina Ibungogi mingda lai phattabasingbu tanthokchakhiba nattra, aduga Ibungogi mingda eikhoina angakpa thabaksing toujakhiba nattra?’
280717008a	Adubu matam aduda eina makhoida haigani, ‘Eina nakhoibu keidounungdasu khangkhide. He phattaba thabak toubasa! Eingondagi chathokhro!’
2807180075	“Maram aduna eigi wasing asibu taraga touba mi khudingbu nungjao mathakta yum saba asingba mi amaga changdamnagani.
2807190090	Aduga nong taraktuna ising ichao lakle, amasung nungsit kanna sitlaktuna yum aduda yeirare. Adubu yum adu nungjao mathakta saba maramna tukhide.
28071a006f	“Adubu eigi wasing asi taraga toudaba mi khudingbu leingoi mathakta yum saba apangba mi amaga changdamnagani.
28071b0078	Aduga nong taraktuna ising ichao lakle, amasung nungsit kanna sitlaktuna yum aduda yeibada yum adu khuttu thina ture.”
28071c0055	Jisuna wasing asi haiba loirabada, miyam aduna mahakki tambiba aduda ingak ngaklammi.
28071d0072	Maramdi makhoigi Wayel Yathanggi ojasingna tambiba adugumna nataduna, Ibungona matik leiba mi amagumna tambirammi.
2808010056	Jisuna chingthaktagi kumtharakpa matamda, yamlaba miyam amana Ibungogi tung injarammi.
28080200bc	Aduga ikhang khanghoudana kiningai oiba unsagi lainana naba nupa amana Ibungogi nakta laklaga Ibungoda khurumjaraduna hairak-i, “Ibungona yabirabadi, eibu Ibungona senghanbiba ngammi.”
2808030096	Maduda Ibungona khut tingthokladuna mahakpu soklaga hairak-i, “Eina yare, nahak sengjaro.” Khudak adumaktada mahakki laina adudagi mahak sengjare.
28080400f5	Adudagi Jisuna mangonda hairak-i, “Yeng-u, masi kanadasu haidokkanu, adubu purohitki manakta chattuna nasamak purohitta utcharu aduga mipum khudingna nahak phare haiba khangnanaba Moses-na katlu haiduna yathang piramba iratpot adu katcharu.”
2808050078	Jisuna Capernaum-da changba matamda lanmi chamagi makok amana Ibungogi nakta laktuna khurumjaraga pangbinaba haijarak-i,
2808060057	“Ibungo, eigi inai ama pangtha-sithabagi lainana naduna yamna wana yumda leihouri.”
2808070049	Maduda Jisuna mangonda hairak-i, “Eina laktuna mahakpu phahanbigani.”
28080800be	Adubu lanmi chamagi makok aduna hairak-i, “Ibungo, eigi yumda Ibungona lengbirakpa itik chajade. Adubu Ibungona anabadu phananaba yathang aduta pibiyu, aduga eigi inaigi anabadu phajagani.
280809010e	Maramdi ei isamaksu mathak thongba phamnaibasinggi makhada leiba mini, aduga eigi ikhada eigi lanmising lei. Eina ‘Chatlu,’ hairaga makhoina chatli, aduga ‘Lak-u,’ hairaga makhoina lak-i. Aduga eina eigi inaisingda ‘Masi tou,’ hairaga makhoina madu tou-i.”
28080a00c3	Jisuna madu tabada ngakladuna mahakki tung illiba makhoising aduda hairak-i, “Eina nakhoida tasengnamak hairibasini, asigumna asuk yamna thajaba mi eina Israel leibakta keidoungeida thengnadri.
28080b009e	Eina nakhoida hairibasini madudi nongpok amadi nongchuptagi mi kayana laktuna swarga leibakta Abraham, Isaac amadi Jacob-ka loinana chaklen aduda phaminagani.
28080c0097	Adubu swarga leibak adugi oipham thokpa mi kaya amadi mapan-gi amambada langthokkani; mapham aduda makhoina kapkani amasung maya krak-krak chikkani.”
28080d00b8	Adudagi Jisuna lanmi chamagi makok aduda hairak-i, “Nayumda hanjaro, nahakna thajabagi maramna nangonda madumak thoklagani.” Aduga pungja adumaktada mahakki manai adu naba phajare.
28080e006f	Adudagi Jisuna Peter-gi yumda lakpa matamda Peter-gi manembok arum houduna nabadagi phamungda hiplamba adu ure.
28080f008d	Amasung Jisuna mahakki makhutta sokpada mahakki arum houramba adu phakhirammi; aduga mahakna phamungdagi hougattuna Ibungogi thougal toujare.
28081000e1	Adudagi numidangwairam oisillaklabada misingna sengdaba thawai changba mi mayam ama Jisugi nakta puraklammi; aduga Ibungogi wahei amana sengdaba thawaising adubu tanthoklammi amasung mahakna anaba mi pumnamakpu phahanbirammi.
28081100b4	Masi Tengban Mapugi wa phongdokpiba maichou Isaiah-na haikhiba, “Mahak masamakna eikhoigi anabasingbu pubire amasung eikhoigi lainasingbu louthokpire” haiba wa adu thungnabani.
2808120092	Aduga Jisuna mahakki akoibada leiriba miyam adu uba matamda, mahakna mahakki tung-inbasing aduda pat adugi wangmada lanthoknanaba yathang pirammi.
2808130088	Adudagi Wayel Yathanggi oja amana mahakki nakta laktuna hairak-i, “Oja Ibungo, nahakna chatpa mapham khudingda eihak tung injagani.”
2808140097	Maduda Jisuna mangonda hairak-i, “Lamhuisinggi makol lei, amadi ucheksinggi mahum lei, adubu Migi Machanupa adugidi makok ngathapham phaoba leite.”
2808150074	Aduga atoppa tung-inba amana Ibungoda hairak-i, “Ibungo, eina yumda hanna hanjaduna ipabu leiron chanjarukhige.”
280816006f	Maduda Jisuna mangonda hairak-i, “Eigi itung illu, aduga asibasingna makhoigi asibasingbu leiron chansanu.”
280817005b	Adudagi Jisuna hida kakhatle aduga mahakki tung-inbasing adusu mahakka loinana chatminnare.
2808180098	Amasung ikhang khanghoudana pat aduda akanba nonglei nungsit ama lakle aduga ithak ipomna yeibadagi hi adu laksinlammi. Adubu Ibungodi tumduna leirammi.
280819008c	Adudagi tung-inbasing aduna Ibungogi nakta laklaga mahakpu houdoktuna hairak-i, “Ibungo, eikhoibu kanbiyu, Eikhoi iraknaduna siba tare.”
28081a00d5	Maduda Jisuna makhoida hairak-i, “He thajaba watpasa, nakhoina karigi aduk yamna kiribano?” Aduga Ibungona hougattuna nungsit amadi ithak aduda lepnanaba yathang pirammi, aduga pumnamak adu pungtap tapthakhre.
28081b0083	Maduda tung-inbasing aduna ingak ngakladuna hairak-i, “Nungsit amadi ithaksing phaobana haiba illiba mahak asibu karamba mino.”
28081c00f1	Aduga Jisuna patki wangmada leiba Gadara-gi lamdamda thunglabada, mongphamdagi thoklakpa lai phattaba changba nupa anina mahakka thengnare. Makhoisingdu adukki matik yamna tamthirammi madudi mi kana amata lambi adu phaoraga chatpa ngamlamde.
28081d00bd	Aduga khudak aduda makhoina asumna laorak-i, “He Tengban Mapugi Machanupa, nangna eikhoida kari touba pambage? Matam adu youdringeida nahakna eikhoibu ot-neinaba mapham asida laklibra?”
28081e004f	Aduga mapham adudagi panglap laptana ok sanggu ama machinchak chaduna leirammi.
28081f008a	Maram aduna lai phattabasing aduna Jisuda haijarak-i, “Nahakna eikhoibu tanthoklabadi ok sanggu asigi manungda eikhoibu changhanbiyu.”
28082000dd	Adudagi Jisuna makhoida hairak-i, “Chatlu.” Aduga makhoina thokkhiduna ok sanggu adugi manungda changkhre amasung ok sanggu apumba aduna angamba torban adudagi pat tamna thuna chenthakhiduna pat aduda iraknaduna sire.
2808210095	Maduda ok sellambasing aduna chenkhiduna sahar aduda chatlaga lai phattaba changbasing aduda thokkhiba thoudok adu yaona wari pumnamaksing adu tamle.
2808220098	Adudagi sahar adugi mi pumnamakna Jisubu unnanaba thorakle. Aduga makhoina Ibungobu uba matamda makhoigi lamdam adu thadoktuna chatpikhinaba haijarammi.
2809010056	Adudagi Jisuna hi amada tongduna pat adu lanthoklaga mahak masamakki saharda laklammi.
28090200f5	Aduga mi kharana pangtha-sithaduna naba mi amabu hipnaphamda hipphalladuna Ibungogi nakta puraklammi. Amasung Jisuna makhoigi thajaba adu uba matamda pangtha-sithaduna naba mi aduda hairak-i, “Ichanupa, haraojaro; nahakki napapsing kokpire.”
280903006b	Maduda Wayel Yathanggi oja kharagi marakta asumna hainarammi, “Nupa asina Mapu Ibungobu thina ngangle!”
280904008d	Aduga makhoina kari khallibage haibadu Jisuna khangladuna makhoida hairak-i, “Nakhoigi thamoida karigi adugumba phattaba wakhal khallibano?
280905006c	Maramdi ‘Nahakki napapsing kokpire,’ haibaga ‘Hougattuna chatlu,’ haibasiga karambana henna laibage?
28090600e5	Adubu Migi Machanupa aduna taibangpanda papsing kokpinaba matik lei haiba eina nakhoida utkani.” Adudagi Ibungona pangtha-sithaduna naba mi aduda hairak-i, “Hougatlu, aduga nahakki hipnapham adu loukhattuna nayumda chatlo.”
2809070032	Maduda nupa aduna hougatlaga mayumda chatkhirammi.
2809080092	Aduga miyam aduna madu ubada angakpa amasung akibana thallammi, amadi asigumba matik asibu mioibada pibiba Tengban Mapubu makhoina thagatcharammi.
28090900e6	Adudagi Jisuna mapham adu thadoktuna asum lakpada, Matthew kouba kanggat khomba nupa amana kanggat khomphamda phamduna leiba adu uraduna mangonda hairak-i, “Eigi tung illu.” Maduda Matthew-na hougattuna Ibungogi matung injare.
28090a00d0	Madugi matungda nongma Jisuna Matthew-gi yumda numidanggi chaklen chaba matamda kanggat khombasing amadi inthokpiraba misingsu chaklen aduda laktuna Ibungo amadi mahakki tung-inbasingga loinana chaminnarammi.
28090b008b	Pharisee-singna madu ubada Ibungogi tung-inbasing aduda hanglak-i, “Karigi nakhoigi ojana asigumba mising asiga chamin thakminaribano?”
28090c007e	Makhoina hainariba adu tabada Jisuna khumlak-i, “Masa phabasinggidi layengba mi mathou tade, adubu anabasinggidi mathou tai.
28090d00da	Aduga Mapugi puyada hairiba, ‘Eina pambadi chanbiheiba aduni, iratpot adu natte’ hairiba asi karino haiba nakhoina chattuna tamlukho. Maramdi eina achumba chatpasingbu kouba lakpa natte adubu pap chenbasingbuni.”
28090e00c5	Nongma Baptize toubiba John-gi tung-inbasingna Jisugi nakta laktuna hanglak-i, “Eikhoina amadi Pharisee-singnadi tattana chara helli, adubu Ibungogi tung- inbasingnadi chara hendriba karigino?”
28090f00ed	Maduda Jisuna makhoida khumlak-i, “Luhongbada lakliba borgi marupsingna bor aduga loinaduna leiminnaringeida tengtha nao-oigadra? Adum oinamak makhoidagi bor adu pukhigadaba numit adu lakkani, aduga matam aduda makhoina chara hen-gani.
280910009b	“Aduga mi kana amatana ahanba phi machet amabu amanba phida photchinde, maramdi ahanba phi machet aduna chingsinduna segairiba adu hennadum segairakkani.
2809110112	Aduga mi kana amatana anouba yubu amanba sawun-gi khaosingda khak hapnade, karigumba haplabadi sawun khaosing adu pokhaiduna yu adu heidokkani aduga sawun-gi khaosing adusu manggani. Madugi mahutta anouba yubu anouba sawun-gi khaosingda hapnei, aduga animak phana thammi.”
280912012a	Aduga Jisuna wasing asi makhoida hairingeida, synagogue-ki phamnaiba ama laklaga Ibungogi mangda khuru khudak kulladuna Ibungoda hairak-i, “Eigi ichanupi houjikta sibada ngairi; aduna Ibungona lengbiraktuna mahakki mathakta Ibungogi khut thambiyu, adu oirabadi mahakna amuk hingba phangjagani.”
280913005a	Maduda Jisuna hougattuna mahakki tung-inbasing aduga loinana mahakki matung induna chatle.
2809140093	Aduga Jisuna chatlingei matam aduda chahi taranithoi chupna ee taduna naraklabi nupi amana Ibungogi tunglomda laktuna Ibungogi phijida sokcharammi.
2809150071	Maramdi “Eina Ibungogi phiji asibu sokta sokcharabadi eigi anaba asi phajagani” haina nupi aduna khanjarammi.
28091600c7	Aduga Jisuna leithorakpada nupi adubu urammi. Amasung mahakna nupi aduda hairak-i, “Haraojou, Ichanupi, nahakki thajabana nahakpu phahanbire.” Aduga mikup adumaktada nupi adugi anaba adu phajare.
2809170097	Madugi matungda phamnaiba adugi yumda Jisuna changlakpa matamda tengtha naoiduna langlamba miyam amadi mathou mangamgidamak basi khonglibasing adu ure.
280918009c	Maduda Ibungona makhoida hairak-i, “Mayam pumnamak thokpikhro, nupimacha asi siba natte, mahak tumlibani!” Maduda makhoina Ibungobu karemnaduna noknare.
28091900a5	Aduga miyam adubu mapanda thok-hankhraba matungda, Ibungona nupimacha adugi kada changlaga nupimacha adugi makhut adu paikhatpire, adudagi nupimacha adu hougatlakle.
28091a0031	Aduga pao asina lam adu sinba thungna sandokkhre.
28091b00ba	Adudagi Jisuna mapham adu thadoklamlaga lambida asum lakpada, mamit tangba nupa anina “He David-ki Machanupa, eikhoibu chanbiyu!” haina laora- laoraduna Ibungogi matung innaraklammi.
28091c00ec	Aduga Jisuna imungda changlaba matungda mamit tangba nupa ani adu mahakki manakta lakle. Maduda Ibungona makhoida hairak-i, “Eina nakhoibu phahanbiba ngammi haibasi nakhoi thajabra?” Makhoina Ibungoda khumjarak-i, “Hoi, Ibungo.”
28091d0075	Adudagi Ibungona makhoigi mamitta sokladuna hairak-i, “Nakhoigi thajabagi matung inna madumak nakhoida oirasanu.”
28091e0080	Aduga makhoina uba phangjare. Adudagi Jisuna makhoida, “Masigi maramda mi kana amatada haiganu” haiduna akanba yathang pire.
28091f004a	Adubu makhoina chatkhraga Ibungogi maramda lam adu sinba thungna sandokle.
280920007e	Aduga makhoina mapham adudagi hek thokkhibaga mi kharana lai phattaba changba marol thoktaba nupa ama Jisugi nakta puraklammi.
28092100da	Amasung Jisuna lai phattaba adu hek tanthokkhibaga marol thoktaba nupa adu wa ngangba hourakle. Maduda mipum khudingmakna ngakpaga loinana hairak-i, “Eikhoina asigumba thoudok amata Israel leibakta amukta ukhidri.”
2809220083	Adubu Pharisee-singnadi asumna hairak-i, “Mahakna lai phattabasing tanthokliba asidi lai phattabasinggi makok adugi mapalnani.”
28092300e9	Adudagi Jisuna mapham adugi saharsing amadi khunggangsing sinba thungna koina chattuna synagogue-singda tambirammi amadi ningthou leibakki aphaba pao sandoklammi. Amasung Ibungona laina khuding amadi anaba khudingmakpu phahanbirammi.
28092400ab	Aduga Ibungona miyam adu ubada mahakki thamoida makhoibu nungsiba pokle. Maramdi makhoi senbinaba leitaba yaosinggumna kangaonaraba amasung pangbinaba leitabasing oirammi.
2809250072	Adudagi Ibungona mahakki tung-inbasing aduda hairak-i, “Lou lokkadabadi yammi, adubu thabak subinaba midi yamde.
280926006b	Maram aduna nakhoina Ibungo mahakki lou lokphamda thabak suba mi henna thabiraknaba lougi mapuda haijou.”
280a0100c2	Adudagi Jisuna mahakki tung-inba taranithoi adubu mahakki manakta kouraduna phattaba thawaising tanthoknaba amasung laina khuding amadi anaba khudingbu phahannaba Ibungona makhoida matik pibire.
280a02009f	Pakhonchatpa makhoi taranithoi adugi mamingdi, ahanbada, Peter kouba Simon amasung mahakki manao Andrew; Zebedee-gi machanupa Jacob amasung mahakki manao John;
280a030071	Philip amasung Bartholomew; Thomas amasung kanggat khomba Matthew; Alphaeus-gi machanupa Jacob amasung Thaddaeus;
