2800000005	Matej
280805005c	Kana o Isus avilo ando Kafarnaum, avilo dži leste jek rimsko kapetano thaj zamolisarda les:
280806004c	“Gospode, mungro sluga pašljol ćhere nepokretno thaj zurale mučilpe.”
2808070039	A o Isus phendas lešće: “Avava thaj sastarava les.”
280808007d	A o kapetano phendas: “Gospode! Naj sem dostojno te des ande mungro ćher; nego samo phen alav thaj o sluga mungro sastola!
28080900f2	Kaj vi me sem manuš tele vlast thaj si man tale mande vojnikurja. Thaj kana phenav jećhešće: ‘Dža!’ vo džaltar. Thaj kana phenav averešće: ‘Av!’ vo avel. Thaj kana phenav mungre robošće: ‘Ćer godova!’ thaj vo ćerel.”
28080a00b5	Kana godova ašundas, o Isus zadivisajlo lešće, thaj phendas okolenđe save džanas pale leste: “Čače phenav tumenđe, kasavo paćipe či arakhlem ke nijek manuš ando Izrael!
28080b00bd	A phenav tumenđe kaj but e manuša avena andar o sasto them, katar o istok thaj katar o zapad thaj avela len than pe bari gozba e Avraameja, e Isakosa thaj e Jakovesa ando Carstvo nebesko,
28080c00b8	a but e Izraelcurja savenđe si pripremime e Devlesko carstvo, avena čhudine andar o carstvo, ande majhanduk tunjariko, okote avela o roipe thaj o škripipe e dandenca katar e duk.”
28080d008a	Askal o Isus phendas e kapetanošće: “Dža, thaj neka avel tuće sar paćajan.” Thaj o sluga e kapetanesko sastilo ande godova časo.
28080e0066	Kana o Isus avilo ande Petresko ćher, arakhlas e Petrešće sokra sar pašljol nasvali ande groznica.
28080f0069	O Isus astarda lat palo vas thaj e groznica mukla lat. A voj uštili thaj počnisarda te služil lešće.
28081000b0	Kana peli e rjat, andine ko Isus e but e manušen ande save sas e bilačhe duhurja. Thaj o Isus e alavesa trada sa e bilačhe duhonen andar e manuša thaj e nasvalen sastardas.
2808110076	Gajda pherdilo okova so si phendo kroz o proroko Isaija: “Vo lijas amare slabosti thaj inđarada amaro nasvalipe.”
2808120084	Kana o Isus dikhla e bute theme savo ćida pes oko leste, zapovedisardas pire učenikonenđe te otplovin pe okoja rig e jezerošći.
2808130099	Ande godova avilo leste jek katar e učitelja e Mojsiješće zakonestar thaj phendas lešće: “Učiteljina, me džava pale tute kaj god tu te džas.”
280814009c	A o Isus phendas lešće: “E lisicen si lenđe jazbine thaj e čirikljen lenđe gnezdurja; a man e Čhave e Manušešće naj kaj mungro šoro te čhav.”
280815007f	Phendas lešće jek aver učeniko: “Gospode, muk man majsigo te džav te prahov mungre dade, askal avava thaj slediva tut.”
2808160055	A o Isus phendas lešće: “Tu av pale mande, a muk e mulen te prahon pire mulen!”
280817004a	A askal o Isus dija ando čamco, a pale leste dine vi lešće učenikurja.
2808180070	Andar jekhvar po jezero vazda pe gajda bari oluja, kaj e talasurja pherenas o čamco e pajesa. A o Isus sovelas.
2808190070	Lešće učenikurja aviline dži leste, džungadine les thaj phendine: “Gospode, spasisar men kaj tasadosa!”
28081a00cb	A o Isus phendas lenđe: “Sostar daran, cara paćivalen?” Askal uštilo thaj zapovedisardas e balvajenđe thaj e jezerošće te ačhen, a e oluja smirisajli thaj postanisardas bari tišina po jezero.
28081b0060	A e manuša, zadivime, phučline: “Ko si akava te e balvaja thaj o more pokorin pe lešće?”
28081c00f1	A kana o Isus areslo pe okoja rig e jezerošći, ando gadarinsko krajo, angle leste aviline duj manuša ande save sas e bilačhe duhurja save inkljenas andar e limorja, a sas gaći napasne kaj khonikal či tromalas te naćhel godole dromesa.
28081d007b	Von čhutine muj: “So si amen tusa, e Devlešće Čhaveja? Avilan li akate te mučis amen majsigo nego so si e vrjama?”
28081e0025	A majdur lendar čarjonas but e bale.
28081f0061	A e demonurja zamolisardine e Isuse: “Ako trades men, bičhal amen te džas ande okola bale.”
28082000ba	A o Isus phendas lenđe: “Džan”. Thaj e demonurja inkljistine andar e manuša thaj dine ande bale. Pe godova, sa e bale pojurisardine niz o brego ando jezero thaj tasadile ando paj.
280821008d	Pe godova e manuša kaj lenas sama pe bale našline ando gav thaj phendine sa so dikhline thaj so sas e manušenca ande save sas e demonurja.
280822008a	Askal sa e manuša andar godova gav inkljistine anglo Isus, pa kana dikhline les počnisardine te molin les te džaltar andar lengo krajo.
2809010048	Gajda o Isus dija ando čamco, otplovisardas pe okoja rig ande piro gav.
28090200a5	Okote andine lešće e line manušes pe nosilja. Kana o Isus dikhla lengo paćipe, phendas e line manušešće: “Na dara čhaveja, jarton pe tuće ćire bezeha!”
2809030069	A varesave katar e učitelja e Mojsiješće zakonestar phendine ande peste: “Dik akava hulil po Del!”
2809040066	O Isus džanglas lenđi gindimata thaj phendas lenđe: “Sostar gajda gndin bilačhe ande tumare ile?
280905005d	So si maj loće te phenel pe: ‘Jartome si tuće ćire bezeha’ ili: ‘Ušti thaj phir’?
28090600b5	Ali, te džanen kaj man, e Čhaves e Manušešće si vlast pe phuv te jartosarv e bezeha.” Askal phendas e line manušešće: “Ušti, le ćiri nosilja thaj dža tuće ćhere!”
280907002a	Vo uštilo thaj đelotar pire ćherešće.
280908006f	Kana godova dikhla o but o them, darajlo thaj ačhilo te slavin e Devle, savo dijas kasavi vlast e manušenđe.
28090900d6	Kana o Isus džalastar okotar, dikhla e manušes savo akhardolas Matej sar bešel po than kaj poćinelas pe o porez. O Isus phendas lešće: “Av pale mande!” O Matej mukla sa, uštilo thaj teljardas pale leste.
28090a009d	Dok o Isus sas pale sinija ande Matejesko ćher, avile okote e but carinikurja thaj aver bezahale manuša thaj hanas zajedno lesa thaj lešće učenikonenca.
28090b0088	Kana godova dikhline e fariseja, pučline e Isusešće učenikonen: “Sostar tumaro učitelj hal e carenikonenca thaj e bezahalenca?”
28090c005d	A o Isus ašundas godova thaj phendas lenđe: “Či trubun e saste e doktore nego e nasvale.
28090d00cc	Nego, sićon so akava značil: ‘majbut voliv te aven milosrdne, nego te prinosin manđe žrtve.’ Me hav e bezehalenca zato kaj či avilem te akharav e pravednikonen, nego e bezehalen te pokajin pe.”
28090e0098	Askal aviline ko Isus e učenikurja katar o Jovano savo bolelas thaj phučline les: “Sostar ćire učenikurja či postin sago amen thaj e fariseja?”
28090f009e	A o Isus phendas lenđe: “Tugujin li e svaturja dok si o džamutro lenca? Nisar! Nego avela o đes kana otmina lendar e džamutre thaj askal vi von postina.
280910009e	Nego, khonik či suvel o nevo kotor pe pharadi haljina sar učhardasas e hv, kaj kana thovela pe e haljina o nevo kotor ćidela pe thaj avela još majbari hv.
2809110107	Niti čhol pe e nevi mol ande purane morćhaće traste, kaj kana e nevi mol dela vras thaj buljola, pharavela e morćhaće traste, a e mol čhordola pe. Nego e nevi mol čhol pe ande neve morćhaće traste, gajda avena arakhade vi e mol vi e morćhaće traste.”
28091200c9	Dok o Isus još motholas lenđe, avilo leste jek upravniko e sinagogako, pelo angle leste pe koča thaj phendas lešće: “E čhej mungri muli, ali tu av thaj čho ćo vas pe late thaj voj trajila.”
280913003c	O Isus uštilo thaj teljardas pale leste pire učenikonenca.
28091400a2	A varesavi manušnji savi sas nasvali dešuduj brš gajda kaj o rat thavdelas latar, avili pale lešće zeja thaj astarda pes e ćoškostar katar lešći haljina.
2809150064	Kaj gndisardas ande peste: “Te astarde man samo palo ćoško katar lešći haljina, avav sasti.”
2809160084	O Isus bolda pe, dikhla pe late thaj phendas: “Na dara čhejo. Ćiro paćipe sastarda tut.” Thaj e manušnji sastili isto časo.
2809170064	A kana o Isus avilo ando ćher e upravnikosko, dikhla e pogrebne sviračen thaj e themes sar kućin.
280918005c	O Isus phendas: “Inkljen avri! Kaj e čhori či muli, nego sovel.” A von asajine lestar.
2809190066	Kana o them sas tradino avri, o Isus dija andre thaj astarda e čhora palo vas, thaj e čhori uštili.
28091a004f	Thaj o glaso pale akava so dogodisajlo ašundilo po sasto than godole krajosko.
28091b0096	Kana o Isus đelotar okotar, teljardine pale leste e duj kore manuša thaj čhonas muj pale leste: “Smilujisar tut amenđe, Čhaveja e Davidosko!”
28091c00b8	Kana o Isus dija ando ćher e kore manuša avile pale leste, a o Isus phučla len: “Dali paćan kaj šaj te sastarav tumen?” A von phendine lešće: “Ej, Gospode, amen paćas!”
28091d0058	Askal čhuta pire vas pe lenđe jakha thaj phendas: “Neka avel tumenđe sar paćan!”
28091e0074	Thaj ande godova časo lenđe jakha sastile. A o Isus askal phendas lenđe: “Na phenen khonikašće pale akava.”
28091f0051	Ali von inkljistine andar o ćher thaj mothonas po sasto godova krajo pale leste.
280920006d	Dok von inkljenas, odma pale godova andine leste e manušes savo sas nemo kaj o bilačho duho sas ande leste.
28092100c3	O Isus trada e bilačhe duho andar o nemo manuš, thaj o nemo manuš odma počnisarda te ćerel svato. E manuša sas zadivime thaj phenenas: “Gajda vareso još či dikhlam ando sasto Izrael!”
2809220076	A e fariseja phenenas: “Vo tradel e bilačhe duhonen gajda kaj pomognil lešće o poglavica e bilačhe duhonengo.”
28092300d3	Gajda o Isus džalas pe sa e bare thaj cikne gava thaj sikavelas e manušen ande lenđe sinagoge, navestilas e Bahtali nevimata pale Devlesko carstvo thaj sastarelas e nasvalen katar svako nasvalipe thaj nemoć.
280924007b	A kana o Isus dikhla e bute themes, sažalisajlo pe lende, kaj sas iscrpime thaj bespomoćne sago e bakhre bi e pastiresko.
280925004d	Askal phendas pire učenikonenđe: “E žetva si bari, a radnikurja si cara.
2809260052	Zato molin e Gospodare katar žetva te bičhalel e radnikonen ande piri žetva.”
280a01008d	O Isus akhardas peste pire dešuduj učenikonen, thaj dija len vlast pe bilačhe duhurja thaj te sastaren svako vrsta nasvalipe thaj slabost.
280a0200ad	Akava si e alava katar e dešuduj apostolurja: O Simon (saves akharenas Petar), o Andrija (e Petresko phral), o Jakov (e Zevedejevesko čhavo), o Jovano (e Jakovesko phral),
280a030069	o Filip thaj o Vartolomej, o Toma thaj o Matej (o cariniko), o Jakov (e Alfejevesko čhavo) thaj o Tadej,
280a040046	o Simon pobunjeniko thaj o Juda Iskariotski (savo izdaisarda e Isuse).
280a05009b	O Isus bičhaldas akale dešudujen thaj zapovedisardas lenđe: “Na džan ke o okola save či pindžaren e Devle thaj na den ande ni jek Samarijansko gav,
280a06003e	nego džan samo ko them save si hasarde bakhre e israelošće.
280a07003c	Džan thaj propovedin lenđe kaj si paše o carstvo nebesko.
280a08008f	Sastaren e nasvalen thaj okolen saven si guba, vazden e mulen, thaj traden e bilačhe duhonen andar e manuša. Ivija dobisardine, ivija vi den.
280a09004e	Na steknin tumenđe ni sunakaj, ni rup, ni bakarne lovora ande tumare pošća,
280a0a0086	niti dromešći trasta niti aver gada niti još jek paro sandale, niti rovlji palo drom, kaj o radniko zaslužil te dobil piri poćin.
280a0b0088	A kana den ande varesosko gav, roden e manušes savo si dostojno te ačhen ande lesko ćher sa dok či teljaren majdur andar godova gav.
280a0c0039	A kana den ande godova ćher, phenen: ‘Miro tumenca.’
280a0d009c	Thaj ako godova ćher kamel te primil tumen, neka tumaro miro avel pe leste. Ali ako o ćher či kamel te primil tumen, neka tumaro miro boldel pe tumenđe.
280a0e00b5	A te vareko či primila tumen thaj či čhon kan so phenen lenđe, inkljen andar godova ćher ili godova gav thaj ćhinon o praho katar tumare pungre, te na avel tumen khači lenca.
280a0f007c	Čače phenav tumenđe: Majloće avela e gavenđe e Sodomaće thaj e Gomoraće ando đes e sudosko nego godole gavešće.”
280a10008a	O Isus majdur motholas: “Ake me bičhalav tumen sago e bakhren maškar e ruva. Zato aven mudre sago e sapa, a bezopasne sar e goluburja.
280a110067	Len tumen sama, kaj varesave manuša predaina tumen pe sudurja, thaj bičuina tumen ande pire sinagoge.
280a12008f	Zbog mande inkalena tumen angle vladarja thaj angle carurja, godova avela prilika te svedočin pale mande okolenđe kaj či pindžaren e Devle.
280a130061	A kana predaina tumen, na daran so phenena, kaj ande godova časo dela pes tumenđe so te phenen.
280a14005b	Kaj či ćerena svato tumen, nego o Duho tumare nebesko Dadesko ćerela svato kroz tumende.
280a150095	O phral e phrale predaila te mudaren les, a o dad e čhavres. E čhavra vazdena pes pe pire dada thaj pe pire deja thaj predaina len te aven mudarde.
280a160069	Savora mrzana tumen zato kaj sen mungre učenikurja, ali ko god ačhel verno dži ko krajo avela spasime.
280a1700c2	Kana progonina tumen ande jek gav, tumen našen ande aver! Čače phenav tumenđe či aresena te završin tumaro poslanje pe sa e izraelske gava majsigo nego so me, o Čhavo e Manušesko, avava.
280a180052	Nijek učeniko naj majbaro katar piro učitelj, niti o sluga katar piro gospodari.
280a1900dc	Dovoljno si e učenikošće te avel sago lesko učitelj, a e slugašće te avel sago lesko Gospodari. Ako man e domaćine akharenas Veelzevul – Sotona, kozom askal bišukar alavenca akharena tumen mungre ćherutnen?”
280a1a0084	O Isus majdur phendas: “Zato na daran katar okola save pretin tumenđe kaj sa so si garado dićhola thaj sa so si tajno ašundola.
280a1b007c	Okova so phenav tumenđe ande tama, tumen phenen po svetlo thaj okova so phenel pe tumenđe po kan objavin katar e krovurja.
280a1c009e	Na daran katar okola save šaj te mudaren samo o telo, a našti mudaren e duša. Nego, daran katar okova savo šaj te uništil o telo thaj e duša ando pakao.
280a1d008c	Či li bićinen pe duj vrapcurja pale jek kovano lovoro? A ni jek lendar či perel pe phuv, a te pale godova tumaro nebesko Dad či džanel.
280a1e002b	A tumenđe si vi sa e bal po šoro đinade.
280a1f003f	Zato na daran! Kaj tumen vredin majbut katar e but e vrapcurja.
280a200069	Dakle ko god priznail angle manuša kaj si mungro učeniko, priznaiva vi me les angle mungro Dad nebesko.
280a210060	A ko god odreknil pes mandar anglo them, vi me odrekniva man lestar angle mungro Dad nebesko.”
280a220071	O Isus nastavisarda te mothol: “Na gndin kaj avilem pe phuv te anav miro. Či avile te anav miro, nego o mačo.
280a230069	Avilem te odvojiv ‘e manuše katar lesko dad, e čheja katar laći dej, thaj e borja katar laći sokra.
280a240043	E manušešće dušmaja avena okola save trajin lesa ando ćher.’
280a2500b5	Ko volil pire dades ili pire deja majbut nego man, naj dostojno te avel mungro učeniko. Ko volil pire čhaves ili pire čheja majbut nego man, naj dostojno te avel mungro učeniko.
280a260058	Ko či lel piro trušul thaj či džal pale mande, naj dostojno te avel mungro učeniko.
280a270065	Ko kamel te zaštitil pesko trajo hasarela les, a ko hasarel piro trajo zbog mande zaštitila les.”
280a280053	“Ko tumen primil, man primil, a ko primil man primil e Devles savo bičhalda man.
280a290094	Ko primil e proroko zato kaj si proroko, primila e proročko nagrada, a ko primil e pravedniko, zato kaj si pravedniko, dobila pravedničko nagrada.
280a2a009e	Thaj ko napoil jećhe katar akala majcikne vi samo tahtaj šudre pajesa, zato kaj si mungro učeniko, čače phenav tumenđe lešći poćin či propadnila.”
280b010090	Kana o Isus završisarda te del e upute pire dešuduje učenikonenđe, đelotar okotar te sikavel e theme thaj te propovedil pe galilejske gava.
280b020072	A o Jovano savo bolelas ašundas ande tamnica pale čudurja save ćerelas o Hristo, pa bičhaldas pire učenikonen
280b03006b	te phučen e Isuse: “Dali san tu okova saves o Del obećisarda kaj bičhalela ili te ažućaras avres?”
280b040066	Askal o Isus phendas lenđe: “Džan thaj phenen e Jovanošće so ašunen thaj so dićhen kaj ćerav:
280b050096	E kore dićhen, e banđe phiren, e gubavcurja saston, e kašuće ašunen, e mule bolden pe ando trajo, a e čorenđe propovedil pe e Bahtali nevimata.
280b06003a	Thaj blago okolešće savo či sablaznil pe zbog mande.”
280b0700ab	Kana e Jovanošće učenikurja đeletar, o Isus počnisarda te mothol e themešće palo Jovano: “So đeline te dićhen ande pustinja? E trska savja ljuljil e balval? Na!
280b08008f	Ili so đeline te dićhen? E manušes savo lija pe peste šukar drze? Na! Okola save inđaren pe peste šukar drze bešen pe carenđe dvorurja.
280b090069	Ili so đeline te dićen? E Devlešće prorokos? Ej, me phenav tumenđe, vo si vi majbut katar o proroko!
280b0a0091	O Jovano si okova pale savo si ramome ando Sveto lil: ‘Ake, me bičhalav angle tute mungre glasnikones thaj vo lačharela o drom angle tute.’
