2800000007	Matthew
280a1f0041	Therefore be not afraid, ye are of more worth than many sparrows.
280a20005f	Whosoever then shall own me before men, I also will own him before my Father, who is in heaven:
280a210063	but whosoever shall disown me before men, him will I also disown before my Father who is in heaven.
280a220058	Think not that I am come to send peace on earth: I came not to bring peace but division.
280a230092	For I am come to set a man at variance against his father, and the daughter against her mother, and the daughter-in-law against her mother-in-law:
280a240035	and those of a man's own family shall be his enemies.
280a250088	He that loveth father or mother more than me, is not worthy of me; and he that loveth son or daughter more than me, is not worthy of me:
280a26004e	and he that taketh not his cross, and followeth after me, is not worthy of me.
280a270063	He that would save his life shall lose it; and he, that loseth his life for my sake, shall find it.
280a28005a	He that receiveth you, receiveth me: and he that receiveth me, receiveth Him that sent me.
280a29009f	He that receiveth a prophet as a prophet, shall have a prophet's reward: and he that receiveth a righteous man as such, shall receive a righteous man's reward.
280a2a0093	And whosoever shall give to one of these mean persons but a cup of cold water to drink, as my disciple, I assure you, he shall not lose his reward.
280b010085	And when Jesus had made an end of giving orders to his twelve disciples, He departed from thence to teach and preach in their cities.
280b020035	Now when John heard in prison of the works of Christ,
280b030062	he sent two of his disciples to ask Him, Art thou He who was to come, or are we to expect another?
280b040054	And Jesus said to them in answer, Go and tell John the things which ye hear and see:
280b0500ab	the blind are restored to sight, and the lame walk; the lepers are cleansed, and the deaf hear; the dead are raised to life, and the poor have the gospel preached to them:
280b060042	and happy is the man who shall not be offended at any thing in me.
280b070093	And as they departed, Jesus took occasion to say to the people concerning John, What went ye out into the desert to see? a reed shaken by the wind?
280b080070	But what went ye out to see? a man clad in fine attire? they that wear rich clothes are in the palaces of kings.
280b09005c	But what did ye indeed go out to see? a prophet? Yes, verily, and one superior to a prophet.
280b0a007b	For this is he, of whom it is written, "Behold I send my messenger before thy face, who shall prepare thy way before thee."
280b0b00a0	For I assure you that in the whole human race there hath not risen a greater than John the baptist: though the lest in the kingdom of heaven is greater than he:
280b0c0098	and from the days of John the baptist to this time, the kingdom of heaven is as it were forced into, and the most pressing seize upon it with eagerness.
280b0d004d	For all the prophets, and the law, did no more than prophesy, till John came:
280b0e0050	and, if ye are willing to receive the truth, This is that Elias who was to come.
280b0f0028	He that hath ears to hear, let him hear.
280b100061	But to what shall I compare this generation? they are like children sitting in the market-places,
280b11007d	and calling to their companions, and saying "We have sung and ye have not danced; we have mourned, and ye have not lamented:"
280b12005b	for John came neither eating nor drinking as others do, and they say, He is beside himself:
280b1300be	the Son of man came eating and drinking like other men, and they call Him a gluttonous man, and a wine-bibber, and a friend of publicans and sinners. But wisdom is justified by her children.
280b14006d	Then began He to upbraid the cities, in which most of his miracles were wrought; because they did not repent.
280b1500b1	Wo unto thee, Chorazin; wo unto thee, Bethsaida: for if the miracles wrought among you had been done in Tyre and Sidon, they would have repented long ago in sackcloth and ashes:
280b16006a	therefore I tell you, it shall be more tolerable for Tyre and Sidon in the day of judgement, than for you.
280b1700c9	And thou, Capernaum, which art exalted even to heaven, shalt be cast down to hell: for if the miracles, which have been wrought in thee, had been wrought in Sodom, it would have remained unto this day.
280b180072	Moreover I tell you, that it shall be more tolerable for the land of Sodom in the day of judgement, than for thee.
280b1900c6	And upon this occasion Jesus opened his mouth and said, "I thank thee, O Father, Lord of heaven and earth, that thou hast hid these things from the wise and knowing, and hast revealed them to babes:
280b1a0044	even so, Father, for it was thy good pleasure that so it should be."
280b1b00b8	All things are delivered to me by my Father: and no one knoweth the Son, but the Father; nor does any one know the Father, but the Son, and he to whom the Son is pleased to reveal Him.
280b1c0058	Come unto me therefore all ye who are labouring and oppressed, and I will give you ease.
280b1d007c	Take but my yoke upon you, and learn of me, (for I am meek and lowly in heart,) and ye shall find refreshment to your souls:
280b1e002d	for my yoke is easy, and my burthen is light.
280c010097	About this time as Jesus passed through the cornfields on the sabbath-day, his disciples being hungry began to pluck the ears of corn, and to eat them.
280c02007e	And when the pharisees saw it they said to Him, See, thy disciples are doing what is not lawful for them to do on the sabbath.
280c03007d	But He replied, Have ye not read what David did, when he, and his attendants, were hungry? how he went into the house of God,
280c04009b	and did eat the shew-bread, which it was not lawful for him to eat, nor those that were with him; but for the priests only? or have ye not read in the law,
280c050062	what profane sort of work the priests do in the temple on the sabbath-days, and yet are blameless?
280c060037	But I tell you, that a greater than the temple is here:
280c070081	and if ye had known what that scripture means, "I desire mercy rather than sacrifice," ye would not have condemned the guiltless.
280c08002f	For the Son of man is lord even of the sabbath.
