2800000007	Matthew
2806130082	“Oawsoapw iseis wiinaemi wooai soanop, pwe manepwur me iyow repwe fereei noa, nge rhooa mwoarho repwe fereei nong nge ra pirifa.
280614009a	Nge oawpwe faer iseis wenepwuwaemi wooai naaeng, iga manepwur me iyow resoapw mmwenen fereei, nge rhooa mwoarho resoapw mmwenen fereei nong nge ra pirifa.
2806150032	Pwe pwunnomi epwe no rhag iga wenepwuwaemi eno ee.
2806160060	“Maas eweei rhag oappwunon oanong. Pwe aere mesoamw effat, oanongan noa oanongoamw epwe seram.
28061700a6	Ngaere mesoamw ese ffat, oanongan noa oanongoamw epwe rorhappiung. Pwe aere minna aesseremaen oanongoamw ese seram, nge epwe ifa mwo rorhappiungiun minna nee tipaemi!
28061800e3	“Ese mmwen erhai epwe engaang ngaeniir riiurhai maasta. Ina epwe oapwuta erhai, nge aerhaengi iwe erhai, me ngaere epwe mwamwaai ngaeni erhai, nge a aenneew ngaeni erhai. Ese mmwen oawpwe engaangappag ngaeni Deus me senaapiy.
28061900e5	“Ina minne ipwe aengaenigaemi, pwe oawsoapw aiunaeng reen mwongo me rhaan pwe oawpwe menaw reen, ngaere mengaagiun oanongaemi. Pwe meeta, ese rhaeng rhag menaw me mmwaen mwongo? Nge ese rhaeng noa rhag oanong me mmwaen mengaag?
28061a00d0	Oaw pipiir man aeniaen: Rese foat faiun waniwan, me giniiy uwaan, pwe repwe seoiyeoninong noan soko, nge Semaemi wooai naaeng efang rhag aeneer. Pwe meeta, ese temoag noa egius rhaengimi memmweer man aeniaen?
28061b0046	Eyor neeimi epwe mmwenen enaenaei noa egius menewan reen aan aiunaeng?
28061c008b	“Meeta oaw aiunaeng reen mengaag reen? Oawfan ngaeni peeon waniwan wunuunun aar menawtae: rese engaang, nge rese pwan ffeeor mengaagiiur.
28061d009d	Nge ngaang ipwe aengaenigaemi, pwe igiwe mwo king Solomon e menaw iwe erhai man ssow wiinan nge esooar mengaagiun ne enning noa me mmwaen peeon waniwan kaan.
28061e00db	Pwe Deus minne aememmengaagiur fetinen neeiin waniwan — fetin kka eyor igina, nge resoapw nonoa naiu, pwe ra figaeg noa newumw. Pwe meeta, Deus esoapw mmwenen aememmengaagiugaemi? Me gaen mwittiginen aaemi niugiuniug!
28061f008c	“Ieei minne oawsoapw aiunaeng nge aepesa pwe, ‘Meeta sipwe mwongo?’ aere ‘Meeta sipwe iuniumi?’ aere ‘Meeta sipwe memmengaag?’
280620007f	(Pwe ikkaan minikka re Gentiles retip mwaramwar reen.) Semaemi wooai naaeng e giuneei pwe oawpwe ammweneni oanongaen minikkeei.
2806210088	Nge oawpwe gommwaen giutta minna Mweoiun Deus me minikkena e mwerhaen pwe oawpwe feeori, iwe, iiy epwe ngaennegaemi oanongaen minikkeei.
2806220095	Ieei minne oawsoapw aiunaengiy naiu reen, pwe naiu epwe sipegin feeori aiunaengin. Esooar ipitan sipwe oatomoga noa aiunaengiy noan eraaen me eraaen.
2807010040	“Oawsoapw apwiungiu aeremas, pwe Deus ete pwan apwiungiugaemi.
2807020097	Pwe Deus ina epwe pwan apwiungiugaemi taeppen rhag aaemi apwiungiiur aaemweoi, epwe pwan aeyae ngaenigaemi anniug kena oawpwan aeyae ngaeniir aaemweoi.
2807030058	Meeta wa weri peipei na noan mesaen pwiimw, nge wose weri soapwon irae mwu noan mesoamw?
2807040091	Epwe ifa wusun oamw wopwe aengaeni pwiimw pwe, ‘Itto ipwe tipwei wow peipei mwu noan mesoamw,’ iga een nge eno eew soapwon irae noan mesoamw?
280705009d	Een erhai man oatupwutupw! Wopwe mmwaen tipwei wow soapwon irae mwu noan mesoamw, nge wopwe naaen weri gacchiuw oamw tipwei wow peipei na noan mesaen pwiimw.
28070600b4	“Oawsoapw ngaenneei gonaag minne essoar, pwe rete pwan toagun nge re giugaemi. Oawsaapw oatora ngaeniir sino aaemi faiun usowus eyor ipitan, pwe iir repwe pwuritiw faaen pirheer.
2807070098	“Oawpwe tittingoar, ina nge epwe yo ngaenigaemi; oawpwe giutta, ina nge oawpwe weri; oawpwe apiungiupiung wooan asam, ina nge epwe sugaeg ngaenigaemi.
2807080078	Pwe iyo a tittingoar nge epwe yo ngaeni, nge iyo a giutta epwe weri, nge asam epwe sugaeg ngaeni iyo na e apiungiupiung.
2807090047	Iyo neeimi saam epwe ngaenneei naiun efai faai igine e tingoar fenoawa?
28070a0047	Ngaere epwe tingoar erhai iig, wopwe mmwenen ngaenneei erhai sowufaeng?
28070b00dc	Iwe, inamwo aaemi aeremas aenneew, nge oawwa giuneei aaemi oawpwe fang ngaeniir naimi minikka e mwamwaai. Epwe pwan ifa mwo nepan aaen minna Semaemi wooai naaeng ngaenneer minikka e mwamwaai rhooakkena re tingoar ngaeni!
28070c00ac	“Oawpwe feeori ngaeniir aeremas taeppen meeta na aaemi oaw mwerhaen pwe repwe feeori ngaenigaemi. Pwe ieei oawuton aaen Moses Anniug me aar profeta kkewe kkepesaen fenai.
28070d0091	“Oawtonong noan asam na e rheogit! Pwe aesemaen nifierno ina e rheonap, nge aan na eyan ngaeni nge e mererhaeg, nge towunepaen aeremas retaeri.
28070e0071	Nge aesemaen menaw ina e rheogit, nge aan na eyan ngaeni nge e waeiraes, nge fitiman rhag aeremas kka re rhuungi.
28070f0099	“Oawpwe aefaennigaemi reer profeta oatupwutupw kkewe, ra itto reemi taeppen rhag sheep, nge nee tipeer a aeffitaeg ngaeni rhag wolves kkewe re mwoarho.
2807100089	Oawpwe giuneer reen meeta kka ra feeori. Aekkaew irae towfanfan resoapw uwaeni uwaen grape, nge fetin towfanfan resoapw uwaeni uwaen fig.
2807110051	Efoarh waniwan gacch epwe uwa gacch, nge efoarh waniwan aenneew epwe uwa aenneew.
2807120065	Efoarh waniwan gacch esoapw mmwenen uwa aenneew, nge efoarh waniwan aenneew esoapw mmwenen uwa gacch.
2807130060	Nge oanongaen waniwan kka ese gacch uwaan repwe gopogop tiw pwe repwe aekkaerhnong noan aengaet.
280714004d	Iwe ina aaemi oawpwene giuneer profeta oatupwutupw me reen minikka ra feeori.
28071500ac	“Saapw oanongeer rhooakka re faingiaei pwe ‘Soamwoon, Soamwoon,’ nge repwe toonong noan Mweoiu Naaeng, pwe rhooawe rhag refeeori nee tipaen minna Semaei wooai naaeng.
280716011b	Ngaere enoa tooto Raaenin Apwiung, repwe gin ssow rhooa kkomwu repwe aengaeniaei pwe ‘Soamwoon, Soamwoon! Faaen itoamw minne aeiya fenaiuw minna oanoon Deus, faaen itoamw minne aeiya asiiur wow towunepeer aniu aenneew, nge pwan faaen itoamw minne aeiya feeori towunepaen kkeman.’
280717006a	Iwe ngaang ipwene aengaeniir pwe, ‘Ngaang ise giunegaemi. Oawsiu noa me reei, aaemi man aenneew kena.’
280718007e	“Iwe iyo kka re rongorong minikka mwaeniaei nge re tapweei, ina nge re taeppen mwaaen reepiy we e aiuwtae imwan wooan porow.
2807190081	Iwe, a piung worhow, nge a pwurutae rhaan nge a igin ngiung aaeng. Nge iiy iimw we ese toaroponoa, pwe iga e kaiutae wooan porow.
28071a008a	“Iwe nge iyo kka re rongorong minikka mwaeniaei nge rese tapweei, ina nge ra taeppen erhai mwaaen tipoarorh, e aiuwtae imwan wooan ppiy.
28071b0081	Iwe, a piung worhow nge a pwurutae rhaan nge a igin ngiung aaeng. Nge enoa toarop iimw we, nge a ifa mwo nepaen aan ffeir noa!”
28071c005e	Igiwe Jesus a moann aan aepesa minikkaan nge pwuwaen aeremas ra mwaar reen wunuunun aan fenai,
28071d004c	pwe ese taeppen sinsein anniug kkewe, pwe iiy e fenai faaen minna nemaenian.
2808010050	Igiwe Jesus a ittiw me wooan rhug we, re towunap aeremas kka re tapwetiw mwirin.
2808020099	Iwe, erhai mwaaen eweri kaenepaai a itto reen Jesus, a foatotiw me mmwan nge a aengaeni pwe, “Menap, aere wo mwerhaen, wa aecchipwanoa aaei semwaai.”
28080300a8	Jesus e angenoa nge a geotteopa mwaaen we, nge a paniuwaeni pwe, “Ngaang i mwerhaen, wone cchipw noa!” Reen rhag oatowe nge a cchipw noa miniwe semwaaiun mwaaen we.
28080400e9	Iwe Jesus a aengaeni pwe, “Pipiiy, wosoapw aengaeni mwo nge erhai minneei, nge wa faaeraeg uwen noa reen patere pwe epwe weriug. Iwe nge a feeori oasoar we Moses e akkiuneo, pwe epwe pwaeri ngaeniir aeremas pwe wa nimegacch noa.”
2808050069	Oatowe Jesus a toonong noan Capernaum, erhai soamwoonin sonotawaen Rome a itto nge a tingoar maaw ngaeni,
2808060075	iwe a iura pwe, “Soamwoon, naeyi rhooan engaang a no rhag nee iimw, ese mmwenen mwagiut, nge a pwan igin metaeg.”
280807003c	Jesus a aengaeni pwe, “Ipwe noa pwe ipwe noa aecchipwa.”
28080800ca	Nge soamwoonin sonotaw we a aengaeni pwe, “Soamwoon, ngaang soapw erhai man yor ipitan reen oamw wopwe itto noan imwaei. Nge wopwe aepesa rhag epat kkepas, nge rhooan engaang we naeyi epwe mamaaw tae.
280809013d	Ngaang mwo nge pwan ngaang erhai mwaaen ino faaen nemaeniaen erhai e soamwoon saengiaei, nge epwan yor sonotaw kka reno faaen nemaeniaei. Ipwe aengaeni inaan pwe, ‘Wopwe noa,’ iwe a noa; iya aengaeni inaan pwe, ‘Wopwe itto,’ iwe a itto; iwe iya aengaeni rhooan akkiuneo, ‘Feeori minneen,’ iwe a feeori.”
28080a00d4	Igiwe Jesus a rongorong kkepas kkeei, a riutae reen nge a aengaeniir aeremas kkewe rettapw noa mwirin pwe, “Ennetaen, ipwe aengaenigaemi, ise giuneei mwo nge erhai me noan Israel epwe ieei wusun aan niugiuniug.
28080b009f	Ipwe aengaenigaemi, pwe re towunap aeremas repwe itto saengi eotiw me netow nge repwe mooat oaron Abraham, Isaac me Jacob noan gupwunnap na noan Mweoiu Naaeng.
28080c0075	Nge rhooawe repwe no noan Mweoiu Naaeng repwe oatorawow noan rorhappiung, iga repwe sessaeng nge akkaarengi me ee.”
28080d00b6	Iwe Jesus a aengaeni soamwoonin sonotaw we pwe, “Sefaaen noa noan imwoamw; meeta wa niugiuniug ngaeni, epwe pwan wen ngaeniug.” Iwe rhag nge rhooan engaang we naiun a mamaaw tae.
28080e007b	Iwe, Jesus a noa reen imwaen Peter. A noa giuneei niewe inaen pwiuniuwaen Peter ewon noan gien pwe a igin pwerhikkar ginin.
28080f006b	Jesus a geotteopa rhag paiun, nge esaer noa pwerhin niewe. Mwirin niewe a rhimwitae a ittae engaang ngaeni.
28081000cd	Igiwe a nee oatofaaef noa, aeremas ra pwigiir to reen Jesus pwuwaen aeremas kkewe eyor aniu aenneew wooar. Jesus a asiiur wow aniu aenneew reen petenaen mwaenian, nge a aemaemaewaar tae rhooawe re semwaai.
2808110093	A feeori minneen pwe epwe pwaeritae miniwe profeta we Isaiah a aepesa pwe, “Iiy e arhiuwa aarh semwaai nge aiuferanoa mesemesaen aarh semwaai.”
2808120087	Igiwe Jesus a giuneei pwuwaen aeremas kkewe me oaron, a aengaeniir rhooan kkayeo kkewe naiun pwe repwe fatiun noa epeig meoneoiniun we.
280813007d	Iwe, erhai sinsein anniug a itto reen nge a aengaeni pwe, “Sinsei, ese tiwegin iga wopwe noa ee nge ngaang ipwe tapweog.”
280814009a	Jesus a aengaeni pwe, “Fox eyor ngeteer, man aeniaen eyor feseer, iwe nge mwaaen we Naiun Aeremas esooar eew pwiuneoi ne epwe noa wonotiw aseoseo ee.”
280815008e	Nge erhai mwaaen pwan iiy rhooan kkayeo a aengaeni pwe, “Soamwoon, mmwaen fang mwo ngaang ipwe sefaaen noa nipwaeni noa mwaaen na semaei.”
2808160065	Jesus a paniuwaeni pwe, “Itto tapweaei nge wa nigitiir rhooa mae repwe sipegin nipwaeni aar mae.”
2808170048	Jesus a teeotae wooan pwoot we nge rhooan kkayeo kkewe naiun ra tapweei.
2808180081	Ese mmwaei mwo nge eew mwoor enoa itto noan meoneoiniun we, nge pwoot we a arapakkaan aan epwene mweoiusiutiw. Nge Jesus e maiur.
2808190074	Rhooan kkayeo kkewe ra noa reen, nge ra faingitae. Ra aengaeni pwe, “Soamwoon, aemenewaegemaem pwe sipwene mae!”
28081a00c7	Jesus a aengaeniir pwe, “Meeta oawwa mesag reen? Me gaen mwittiginen aaemi niugiuniug!” Iwe a iutae nge a kkepas sseor ngaeni aaeng me noa pwe repwe poas noa, iwe rhag nge a niuwanoa wooai saaet.
28081b007d	Iwe, mwaaen kkewe ra riutae nge ra aepesa pwe, “Meeta taeppen aeremas een? Iye aaeng mwo me noa nge re tapweei mwaenian!”
28081c00f0	Igiwe Jesus a toori faniuwaen Gadara eno epeig meoneoiniun we, a itto rhuungiir riiurhai mwaaen retowow me noan paeyi kkewe. Mwaaen kkeei nge ewartae aniu aenneew wooar, nge re igin aemmesag ina minne esooar ne e rhiuwen taeri aan een reen.
28081d009c	Reen rhag oaton een nge ra aekkepwastae pwe, “Naiun Deus, meeta minne wo tipaeni me remaem? Wa itto pwe wopwe itto aeppaetigimaem mmwaen oaton apwiung?”
28081e0035	Eno eew cchon sino re mwommwongo fetaen me peiginoar.
28081f007a	Iwe aniu aenneew kkewe ra aeffaenipirhe ngaeni Jesus pwe, “Aere wopwe asiugemaem, fangenoa aemaem neeiir sino kenaan.”
28082000d1	Jesus a aengaeniir pwe, “Oawnoa!” Iwe ra toowow me wooar mwaaen kkewe nge ra noa wartae wooar sino kkewe. Iwe cchon sino kkewe ra fattapw tiw wenepeigin rhug we e ittiw noan meoneoiniun we ittiw moapw noa.
28082100ab	Mwaaen kkewe rhooan ffooanon sino ra fattapw noa ra ittiw nee aepinoamw, iwe ra ittiw fioangei oanongan meeta kkewe a wen ngaeniir mwaaen kkewe ewartae aniu aenneew wooar.
2808220095	Iwe oanongeer rhooan aepinoamw we ra noa pwe repwe noa rhuungi Jesus. Nge igiwe ra weri, ra aeffaenipirhe ngaeni pwe epwe siusaengi miniwe faniuweer.
2809010060	Jesus a teeotae wooan pwoot we nge a sefaaeniti miniwe aepinoamwon iwe eno epeig meoneoiniun we.
28090200d9	Aaemweoi aeremas ra pwigito reen erhai mwaaen e maemerhoar ewon noan epeo giegiy. Igiwe Jesus a weri nepaen aar niugiuniug rhooawe, a aengaeni mwaaen we e maemerhoar pwe, “Aetemaegin naeyi! Monofitimw a mwusunoa.”
280903005d	Iwe aaemweoi sinsein anniug kkewe ra niuwaennei pwe, “Mwaaen een e aepesa aenneewa Deus!”
2809040071	Nge Jesus a giuneei niunniuwaen kkewe aar nge a aengaeniir pwe, “Meeta oaw niuwaennei minikkena e aenneew reen?
2809050072	E mererhaeg pwe sipwe aepesa pwe, ‘Monofitimw a mwusunoa,’ aere sipwe aepesa pwe, ‘Iutae wa faaeraeg noa’?
28090600d8	Iwe, ngaang ipwe pwaeri ngaenigaemi pwe mwaaen we Naiun Aeremas eyor maemaewan wooan soanop pwe epwe oamwusa noa monofit.” Iwe, a aengaeni mwaaen maemerhoar we pwe, “Iutae, pwigi giemw nge wa noa noan imwoamw.”
280907002b	Iwe mwaaen we a iutae nge a noa noan imwan.
2809080071	Igiwe aeremas ra weri miniwe, ra mesag tae nge ra aepingepinga Deus reen aan ngaenneer aeremas taeppen mamaaw we.
28090900ba	Jesus a siusaengi igiwe nge a weri erhai rhooan iyoiyon tax itan Matthew, emooat noan aan office. Jesus a aengaeni pwe, “Itto tapweaei.” Iwe Matthew a iutae nge a tapweei noa mwirin.
28090a009e	Igiwe Jesus a mwongo noan imwaen Matthew, nge re towunap rhooan iyoiyon tax me rhooa monofit ra itto tapweei Jesus me rhooan kkayeo kkewe naiun reen table we.
28090b00bd	Oatowe aaemweoi Pharisees kkewe ra giuneei miniwe, ra aeiyegiir rhooan kkayeo kkewe naiun pwe, “Meeta faan naimi sinsei a mwongo ngaeniir rhooan iyoiyon tax me rhooa monofit kena reen?”
28090c0081	Jesus a rongorong aar kkepas nge a paniuwaeniir pwe, “Rhooakka rese semwaai rese noa reer toagota, pwe rhooakka refaer semwaai.
28090d00da	Oawnoa giutta faaen kkepas een me noan Pwapwior we e Santus: ‘Faayeow minne ngaang i tipaeni, nge saapw maan kkena aar oasoar ngaeniaei.’ Ngaang ise itto pwe ipwe faingiir rhooa mwamwaai, pwe faer rhooa monofit.”
28090e00c5	Iwe rhooan kkayeo kkewe naiun John Baptist ra itto reen Jesus nge ra aeiineow pwe, “Meeta faan aemaem me Pharisees aeisooaw aecchigipin, nge rhooan kkayeo kkomwu noawumw rese aecchigipin reen?”
28090f0106	Jesus a paniuwaeniir pwe, “Oaw niuwaennei nge epwe aenneew tipeer rhooakkena re itto reen gupwunon appwiuniupai we igiwe bridegroom we e rhiuwen no reer? Aapw! Nge epwe itto raaenin na repwe pwigi saengiir bridegroom we, nge ina oatona repwene aecchigipin noa.
28091000c1	“Esooar erhai epwe aeyae mengaag ffeo aan epwe pinisa tae wooan erheo mengaag maerhiy, pwe mengaag ffeo we epwe fereei noa mengaag maerhiy we, nge miniwe taeringen epwene faer gin temoag noa.
28091100ea	Esooar erhai epwe aenianong wine ffeo noan nenien wine maerhiy, pwe ina epwe pwoanoa nge wine we e nipiwow nge nenien wine we epwe ffeir noa. Pwe faer wine ffeo epwe itinong noan nenien wine ffeo, pwe ina nge oanongaen repwe gacch.”
28091200cc	Igiwe Jesus e aepesa minneen, erhai soamwoonin Jews a itto reen, a foatotiw mmwan nge a aengaeni pwe, “Naeyi aeterhooapwut a maenoa igina, nge wopwe itto rhag iseni tae poawumw wooan, pwe epwe menaw.”
2809130054	Iwe, Jesus a iutae nge a tapweei noa, nge rhooan kkayeo kkewe naiun ra pwan tapweei.
280914008f	Eno erhai rhooapwut neeiir eseiug aan peitaeg noa noan seig me ruwowu raeg, a itto me niugiusagiuriun Jesus nge a geotteopa soapwon mengaagiun.
2809150058	A niuwaennei nong nee tipan, “Aere i geotteopa rhag mengaagiun nge ipwe mamaaw tae.”
28091600ad	Iwe, Jesus a toagun, a weri niewe nge a aengaeni pwe, “Naeyi, wopwe aetemaegin, oamw niugiuniug minne a aecchipwoag tae.” Reen rhag oatowe nge rhooapwut we a mamaaw tae.
280917006d	Mwirin Jesus a noa noan imwaen soamwoon we. Nge a weriir rhooan arhiuwerhiuw kkewe me pwuwa we ra igin saeng,
2809180076	a aengaeniir pwe, “Oawtowow oanongaemi! Aeterhooapwut een nge ese mae, pwe aan rhag maiur!” Iwe ra kekkaei aegini.
2809190086	Nge igiwe aeremas ra toowow niugiun, Jesus a toonong noan sengkin we aaen aeterhooapwut we nge a ammwarhiu tae paiun, iwe a rhimwitae.
28091a003c	Iwe, fioangon miniwe a rheeoi noa wooan oanongaen faniuw we.
28091b0095	Oatowe Jesus a siusaengi pwiuneoi we, riiurhai mwaaen masparh ra pwan tapweei noa mwirin. Ra aepwesaegini pwe, “Naiun David, wopwe faayeogemaem!”
28091c00cc	Iwe, igiwe Jesus a toonong noan iimw we, mwaaen masparh kkewe ra itto reen. Jesus a aeiineeor pwe, “Oaw niugiuniug pwe ngaang ipwe mmwenen aeffetanoa mesaemi?” Iir ra paniuwaeni pwe, “Ooa, menap.”
28091d006a	Iwe Jesus a geotteopa meseer nge aepesa pwe, “Meeta oaw niugiuniug ngaeni, epwe pwan wen ngaenigaemi.”
28091e0069	Iwe, a ffatenoa meseer. Nge Jesus a igin ammwir ngaeniir pwe resoapw aengaeni mwo nge erhai miniwe a wen.
28091f004b	Nge iir ra faer noa arheoiuwa noa wunuunun Jesus wooan oanongaen faniuw we.
2809200081	Igiwe mwaaen kkewe ra noa, aaemweoi aeremas ra pwigito reen Jesus erhai mwaaen ese mmwenen kkepas pwe ewartae aniu aenneew wooan.
28092100d4	Reen rhag oaton we Jesus a oatowowuw aniu aenneew we saengi mwaaen we, nge a mmwenen kkepas. Oanongeer aeremas kkewe ra mwaar reen nge ra aepesa pwe, “Esaaen yor mwo giuneyarh taeppen minneei me noan Israel.”
2809220078	Nge Pharisees kkewe ra aepesa pwe, “Soamwoonin aniu aenneew minne efang maemaewan pwe epwe asiiur noa aniu aenneew.”
28092300d0	Jesus a faaeraeg fetaen wooan oanongaen aepinoamw me pwugos kkewe. E fenaiuw me noan wutteer Jews, e fenaiuw Kkepas Mwamwaai we reen Mweoiu Naaeng me pwan aecchipwaar aeremas kkewe eweriir mesemesaen semwaai.
2809240092	Nge igiwe a weriir pwuwaen aeremas kkewe, nge a igin faayeeor, pwe ra no noan affayeo me waeiraes taeppen sheep kkewe esooar no rhooan neginegiir.
2809250064	Iwe a aengaeniir naiun rhooan kkayeo pwe, “A towunap uwaen menaai, nge re fitiman rhag rhooan gin.
2809260077	Oaw maeipin ngaeni soamwoonin maat we pwe epwe fangenoa rhooan engaang pwe repwe giniiy oanongaen uwaen maat we aan.”
280a0100b4	Jesus a faingi fengaenniir rhooawe seig me riiurhai rhooan kkayeo nge a ngaenneer maemaeweer pwe repwe asiuw aniu aenneew me aecchipwaar tae aeremas kka eweriir mesemesaen semwaai.
280a020090	Ikkaan iteer oapostonus kkewe seig me riiurhai: mmwan nge Simon (pwan itan Peter) me Andrew we pwiin; James we pwiin John, ikkiwe naiun Zebedee;
280a030068	Philip, Bartholomew, Thomas me Matthew iwe rhooan iyoiyon tax; James we naiun Alphaeus iwe me Thaddaeus;
280a04004e	Simon, iwe erhai man menat, me Judas Iscariot, iwe e fangenoa tinnimaen Jesus.
280a050092	Jesus a fangenoa rhooawe seig me riiurhai nge a ammwir ngaeniir pwe, “Oawsoapw noa noan faniuweer re Gentiles aere noan aepinoamwoor re Samaria.
280a06005d	Nge oawpwe faer noa reer aeremesaen Israel pwe iir minne ra weer sheep kkewe ra mwaenirh noa.
280a070043	Oawnoa nge oawwa fenaiuw kkepas een, ‘Mweoiu Naaeng a arapeto!’
280a0800df	Oaw aecchipwaar rhooa semwaai, oaw aemenewaar tae manimae, oaw aecchipwaar rhooa kaenepaai iwe me oatowowuur aniu aenneew. Oawwa pwigi minneei me reei nge esooar paniuwan, nge oawpwene noa fang nge esoapw pwan yor paniuwan.
280a09003b	Nge oawsoapw pweipwog eew taeppen senaapiy noan pwoarsaemi;
280a0a0077	oawsoapw pwan pweipwog pwetoaw me ssiuwenin mengaagiumi me nokka me yomi. Pwe rhooan engaang ina epwe toowow paniuweer.
280a0b00a0	“Ngaere oawwa toori eew aepinoamw aere pwugos, oawwa pipiiy iyo e tipaeni epwe aetiwaegaemi, iwe oawwa noa no reen toori aaemi oawpwene siusaengi pwiuneoi we.
280a0c0051	Ngaere oawtonong noan eew iimw, oawwa aengaeniir pwe, ‘Oapoas epwe no reemi.’
280a0d00a3	Aere aeremesaen iimw we re aetiwaegaemi, nigititiw kkepesaen oapoas we aaemi reer. Nge aere rese aetiwaegaemi, nge oawwa pwigi sefaaeniy kkepesaen oapoas we aaemi.
280a0e00ac	Iwe, aere rhooan eew aepinoamw me aere eew iimw rese aetiwaegaemi aere aiussaening ngaenigaemi, oaw siusaengi pwiuneoi we nge oawwa iurhiugi noa ppweoniun me wooan pirhemi.
280a0f0080	Ennetaen, ipwe aengaenigaemi pwe noan Raaenin Apwiung nge Deus epwe faayeow re Tyre me Sidon memmweer aeremesaen aepinoamw naan.
280a1000ad	“Aiussaening, ngaang ipwene aefengaegaemi wow taeppeer sheep reno neeiir cchon wolves. Nge oawpwe aetipaecchemegaemi taeppen sowufaeng nge oawpwan tipipoas taeppeer doves.
280a11009d	Oawpwan aefaennigaemi pwe imwu eyor aeremas kka repwe torofigaemi nge re paenigaemi nong noan nenien apwiung, nge repwe pwan wirhigaemi me noan wutteer Jews.
