2800000005	Matej
2808050064	A kana o Isus avilo ano Kafarnaum, avilo paše leste jekh rimsko kapetano thaj rodija lestar pomoć.
2808060057	Vaćarda lese: “Gospode, mo sluga pašljol paralizovano čhere thaj but mučil pe!”
2808070036	A o Isus phenda lese: “Me ka avav te sastarav le.”
280808007c	Thaj o kapetano vaćarda: “Gospode! Naj sem dostojno te ave tali mi streja. Samo vaćar jekh lafi thaj mo sluga ka sastol.
28080900f3	Golese kaj sem i me manuš tale nekaso autoritet thaj isi man tale mande vojnikura. Kana vaćarav jekhese: ‘Dža’, thaj džal. Kana vaćarav dujtonese: ‘Av’, thaj avol. Kana vaćarav mingre slugase: ‘Ćer’, thaj vov ćerol gova.”
28080a00b7	A kana o Isus šunda kava, čudisajlo taro kapetano thaj vaćarda kolenđe so džana pale leste: “Čače vaćarav tumenđe, ni arakhljem ni jekhe ano Izrael kas isi gaći pačajipe.
28080b00be	A vaćarav tumenđe, kaj but manuša taro sa o sveto, taro istok thaj taro zapad, ka aven thaj ka bešen ko astali ki bari gozba e Avraamesa, e Isaakosa thaj e Jakovesa ano Carstvo e neboso,
28080c007b	a e čhave taro Carstvo ka aven čhudime avral thaj dur ano embaro mrako, gothe but ka roven thaj ka škripin dandencar.”
28080d0076	E kapetanose vaćarda o Isus: “Dža! Nek avol gija sar pačajan!” Thaj o sluga e kapetanoso ane gova sato sastilo.
28080e006c	Thaj kana avilo o Isus ano čher e Petreso, dikhlja e Petrese sasuja sar pašljol thaj tresil la i groznica.
28080f0070	O Isus dolda la taro va thaj tari jekh drom e Petrese sasuja i jag mukhlja. Voj uštili thaj služisada e Isuse.
280810009c	A kana peli i rat, anglo Isus ande pherdo manušen ane kaste sesa e bilačhe duxura. A vov pe lafesa tradija e bilačhe duxuren thaj sastarda sa e nasvalen,
2808110071	te pherdol kova so vaćarda o proroko Isaija: “Vov e slabostura amare lija thaj sa amaro nasvalipe inđarda.”
280812006e	Thaj kana dikhlja bute manušen paše peste, o Isus vaćarda pe sikadenđe te načhen ki aver rig taro jezero.
280813006a	Thaj avilo jekh učitelji taro Mojsijaso zakon thaj phenda: “Učitelju, ka džav tusa kaj tu ka dža.”
280814009f	Thaj o Isus vaćarda lese: “E lisicen isi jazbine thaj e čiriklja e nebeska isi len gnezdura: Me o Čhavo e manušeso naj man kaj mo šoro te pašljarav.”
2808150062	A aver tare sikade lese vaćarde lese: “Gospode! Mukh ma angleder te džav te prahov me dade.”
2808160052	A o Isus vaćarda lese: “Av pale mande, a ačhav e mule, nek prahon pe mulen!”
2808170041	Tegani đelo o Isus ano čamco thaj pale leste đele lese sikade.
2808180064	Bari balval tari jekh drom phurdija ko jezero thaj e talasura pherde o čamco pajesa. A o Isus suta.
280819006d	A e sikade avile paše leste, vazdije le taro sojipe thaj vaćarde lese: “Gospode! Ikal amen! Ka tasiva!”
28081a00a1	O Isus vaćarda lenđe: “Sose but daraljen, sose gaći zala pačan?” Tegani uštilo thaj naredisada e balvaljaće thaj e pajenđe thaj avilo baro bišundipe.
28081b005e	A e manuša čudisajle thaj vaćarde: “Savo si kava kaj šunen le e balvalja thaj e paja?”
28081c00d4	A kana avilo ki aver rig e jezerosi ani phuv i gadarinsko, arakhlje e Isuse duj manuša ane kaste sesa e bilačhe duxura, save ikljona andare limora. Sesa gaći opasna te naštine khoni te načhol gole dromestar.
28081d0075	Gola duj džene dije vika: “So manđe amendar, Čhaveja e Devleso? Akari aviljan angleder o vreme te muči amen?”
28081e0024	A po dur lendar čarona pherdo bale.
28081f0065	Thaj e benga molisade e Isuse vaćarindoj: “Te tradijan amen, bičhal amen ane kola pherdo bale.”
28082000b4	A o Isus vaćarda lenđe: “Džan!” Thaj e benga iklile tare kala duj džene thaj đele ane bale. Thaj tari jekh drom sa e bale taro brego čhudije pe ano jezero thaj sa tasile.
2808210093	A e manuša save aračhena e balen našle, avile ano foro thaj sa so dikhlje odori vaćarde so sasa e manušencar ane kaste sesa e bilačhe duxura.
2808220065	Thaj savore andaro foro avile pašo Isus, pa kana dikhlje le, molisade le te džal andaro lengo than.
280901005b	Tegani o Isus dija ano čamco thaj nakhlo ki aver rig e jezerosi thaj irisajlo ane po foro.
28090200dd	Tegani nesave murša ande anglo Isus e manuše savo pašljola, golese so naštine te phirol. Thaj kana dikhlja o Isus lengo pačajipe, vaćarda e manušese savo pašljol: “Ma dara, mo čhavo, oprostin pe će grehura.”
2809030060	Tegani nesave učitelja tare Mojsijaso zakon vaćarde ane peste: “Kava manuš hulil po Dol.”
2809040058	O Isus džanglja so mislin thaj vaćarda lenđe: “Sose mislin bilačhe ane tumare ile?
280905006c	Gija, so si poločhe te phenol pe: ‘Oprostime si ćire grehura’, il te phenol pe: ‘Ušti thaj phir’?
28090600f2	Ka sikavav tumenđe mi zor, te džanen kaj isi man vlast, me o Čhavo e manušeso, ki phuv te oprostiv e grehura.” Irisajlo premalo manuš savo našti phirol thaj phenda lese: “Ušti, le ćo than kaj pašljiljan thaj dža tuće čhere.”
2809070045	Thaj o manuš savo naštine te phirol uštilo thaj đelo pese čhere.
280908006b	A kana gova dikhlje e manuša, but darajle thaj lije te hvalin e Devle, so dija gasavo vlast e manušenđe.
28090900a9	Sar đelo o Isus gothar, dikhlja jekhe manuše sar bešlo ki carina, kaso alav sasa Matej thaj vaćarda lese: “Av pale mande!” O Matej uštilo thaj đelo pale leste.
28090a008a	Thaj kana o Isus xalja mangro ano čher e Matejeso, but carincura thaj grešnikura avile thaj xalje mangro e Isusesa thaj lese sikadencar.
28090b007e	Kana gova dikhlje e fariseja vaćarde lese sikadenđe: “Sose tumaro učitelji xal e carincurencar thaj e grešnikurencar?”
28090c005e	A o Isus šunda gova thaj vaćarda: “Ni trubul e sastenđe doktori, al e nasvalenđe trubul.
28090d0094	Nego dičhen te sikljon so značil: ‘O milosrđe mangav a na samo žrtva.’ Golese, ni aviljem te akharav e pravednikuren nego e grešnikuren.”
28090e008b	Tegani avile e Jovanese e Krstiteljese sikade pašo Isus thaj pučlje: “Sose ćire sikade ni postin sar so posti amen thaj e fariseja?”
28090f00ac	O Isus lenđe vaćarda: “Šaj li kola so avile ko abav te aven žalna kana si lencar o džamutro? Al ka avol o đive kana lendar ka len e džamutre thaj tegani ka postin.
2809100098	Khoni ni suvol nevo kotor e šejengo te učharol i rupa ko purano fostano. Golese kaj ka ćidol pe kana ka thovol pe thaj pobari rupa ka avol pale gova.
28091100bd	Thaj khoni ni čhorol nevi mol ane purane mehura, golese kaj e mehura ka pharadon a i mol ka čhordol. Nego nevi mol čhuvol pe ane neve mehura i gija i mol thaj e mehura ka aračhen pe.”
28091200cb	Dok gija o Isus vaćarda lencar, jekh šorutno e sinagogako avilo paše leste thaj pelo ke pe koča thaj vaćarda lese: “Mi čhej akana muli, al tu av, čhuv ćo va pe late thaj voj ka avol džuvdi.”
280913003d	Tegani uštilo o Isus thaj đelo palo šorutno pe sikadencar.
280914008d	A nesavi džuvli savi dešuduj berš sasa nasvali taro thavdipe o rat, nakhli pale Isuseso dumo thaj dolda le taro teluno kotor taro fostano.
2809150054	Golese kaj vaćarda ane peste: “Samo te dolav man pe leso fostano, ka sastivav.”
2809160099	A o Isus irisajlo thaj dikhlja e džuvlja thaj vaćarda laće: “Ma dara, mi čhej, ćo pačajipe sastarda tut.” Thaj i džuvli sastili ane gova sato.
2809170061	Kana avilo o Isus ane šorutneso čher, dikhlja e bašalnen thaj e manušen save den vika zurale.
2809180062	Thaj vaćarda: “Crden tumen! Golese so i čhejori ni muli, nego sovol.” Al von marde muj lesa.
2809190055	Kana tradija e manušen avral, o Isus đelo andre, dolda la taro va thaj voj uštili.
28091a0035	A tare gova so sasa šundilo o lafi ani sa goja phuv.
28091b007b	Kana o Isus đelo gothar, pale leste đele duj kore manuša thaj dije vika: “Smilui tu pe amende, Čhaveja e Davideso!”
28091c009d	A kana avilo ano čher, avile paše leste e kore thaj pučlja len o Isus: “Pačan li kaj me šaj te ćerav gova?” A von vaćarde lese: “Va, Gospode.”
28091d0057	Tegani dolda lenđe jakha thaj vaćarda: “Palo tumaro pačajipe nek avol tumenđe!”
28091e0064	Thaj putajle lenđe jakha. Thaj o Isus zurale pretisada len: “Dičhen te ma vaćaren khanikase.”
28091f0039	Al von kana iklile, vaćarde savorenđe ani sa goja phuv.
280920004e	Kana von iklile, ande anglo Isus manuše lalore ane savo sasa o bilačho duxo.
2809210097	Thaj o Isus ikalda e benđe, tegani lija te vaćarol o laloro. Thaj but džene sesa oduševime thaj vaćarde: “Kava ni dikhljam vadži ano Izrael.”
2809220056	A e fariseja vaćarena: “Vov tradol e benđen ano pomoć e šorutnesa tare benga.”
28092300b8	O Isus đelo pe sa e forura thaj e gava thaj sikada e manušen ane lenđe sinagoge. Sikada taro Lačho Lafi taro Carstvo thaj sastarda tare svako nasvalipe thaj bizuralipe ane manuša.
280924006b	A kana dičhola e manušen sasa le žal lenđe, golese kaj sesa hasarde thaj mukhle sar bakre bizo pastiri.
280925004a	Tegani vaćarda pe sikadenđe: “Ćidipe si but baro al bućarne si zala.
2809260056	Molin tumen e gospodarese taro ćidipe te bičhalol bute bućarnen ke piro ćidipe.”
280a01008b	O Isus dija vika pe dešuduje sikaden thaj dija len zuralipe te traden e bilačhe duxuren, te sastaren sa o nasvalipe thaj sa o bizuralipe.
280a0200a1	A kava si e alava tare dešuduj apostolura: Angluno o Simon savo akharol pe Petar thaj o Andrija leso phral, o Jakov e Zevedejeso čhavo thaj leso phral o Jovan,
280a030061	o Filip thaj o Vartolomej, o Toma thaj o Matej o carinco, o Jakov e Alfejeso čhavo thaj o Tadej,
280a040041	o Simon o Zilot thaj o Juda o Iskariotsko, so izdajisada e Isuse.
280a050088	Bičhalda o Isus kale dešudujen sikaden thaj naredisada lenđe: “Ma džan ke abandžije thaj ma džan ki ni jekh foro o Samarijansko.
280a060033	Nego džan ke hasarde bakre tare Izraelska manuša.
280a07003c	Džan thaj propovedin: ‘Sigate avol o Carstvo e neboso.’
280a080068	E nasvalen sastaren, e mulen vazden, e gubavonen thoven, e benđen traden. Badava dobisaden, badava den.
280a09005d	Ma čhuven te inđaren tumencar ni zlatna, ni srebrna, ni bakarna parave ane tumare kuštika,
280a0a006d	ni trasta ko drom, ni dujto gad ni duj para sandale, ni rovli, golese kaj si o bućarno dostojno pe plataće.
280a0b0065	Ane savo foro il gav aven, roden ko ka primil tumen, gothe ačhen sa dži kaj ni džan tar gova than.
280a0c003b	A kana džan ano čher, vaćaren: ‘Mir kale čhereste.’
280a0d0074	Thaj te primisade tumen, ka avol tumaro mir ane gova čher. Te ni primisade tumen, o mir tumaro ka iril pe tumenđe.
280a0e00a5	A kaj ni manđen tumen, niti šunen tumen so phenen lenđe, ikljen taro gova čher il foro em tresin o praho tare tumare pingre, te ma bi avola tumen khanči lencar.
280a0f009a	Čače vaćarav tumenđe, ko Sudnjo đive po ločhe ka avol e manušenđe ani Sodoma thaj ani Gomora nego e manušenđe ane thana save ni šunde tumen!”
280a10008d	O Isus vadži vaćarda: “Dičhen, me bičhalav tumen sar bakren maškare ruva. Golese aven but džanglje sar sapa, a birumime sar o golubo.
280a110064	Aračhen tumen, golese kaj nesave manuša ka den tumen ke sudura thaj ke sinagoge ka aven bičujime.
280a120075	Baše mande ka ikalen tumen angle vladara thaj angle carura te bi svedočina lenđe thaj kolenđe save si abandžije.
280a130079	A kana ka phanden tumen, ma daran tegani sar thaj so ka vaćaren, golese ane gova sato ka dol pe tumenđe so te vaćaren.
280a140064	Golese so tumen ni ka vaćaren, nego ka vaćarol andar tumende o Duxo tumare Dadeso savo si ko nebo!
280a150080	O phral e phrale ka dol te mudarol pe thaj o dad e čhave. E čhave ka ušten pe dada thaj pe deja, a von ka den te mudaren len.
280a16005c	Thaj khoni ni ka manđol tumen me alavese, a ko ačhol dži ko krajo pačavno, ka spasil pe.
280a1700bf	Thaj kana traden tumen ane jekh foro, našen ane aver! Golese kaj vaćarav tumenđe čače: Ni ka resen te ćeren tumari bući ane sa e forura ano Izrael dok ni avav me, o Čhavo e manušeso.
280a18004c	Ni jekh sikado naj po baro tare po učitelji, ni sluga upreder po gospodari.
280a1900bd	Dosta si e sikadese te avol sar po učitelji thaj o sluga sar po gospodari. Kana man e šorutne e čhereso akharen ‘Veelzevul’, kobor po bilačhe ka akharen tumen, mingre čherutnen?”
280a1a0097	O Isus vadži vaćarda: “Ma daran tare manuša, golese so naj gova so si garado a so ni ka avol putardo thaj naj gova so si čorale so ni ka šundol.
280a1b0080	So vaćarav tumenđe ano mrako, vaćaren ano svetlo. Thaj so vaćarav tumenđe po zala ko kan, tumen vaćaren zurale pe krovura.
280a1c0093	Ma daran kolendar so mudaren o telo a i duša našti mudaren. Daran kolestar sostar šaj i duša thaj o telo te uništil pe ani jag savi ni ačhol.
280a1d007d	Ni li bićindol i čirikli emcikne paraće? Thaj ni jekh našti perol ki phuv bizo dopuštenje tumare Dadeso savo si ko nebo.
280a1e0026	A tumare sa e bala ko šoro si đinde.
280a1f003f	Ma daran, golese kaj sen tumen but po vredna tare čiriklja.”
280a20007f	O Isus vadži vaćarda: “Gija, ko man priznajil angle manuša kate ki phuv, me ka priznajiv le anglo mo Dad savo si ano nebo.
280a21006e	A ko odreknil pe mandar angle manuša kate ki phuv, me ka odrekniv man lestar anglo mo Dad savo si ko nebo.”
280a220071	O Isus vadži vaćarda: “Ma te den gođi kaj me aviljem te anav mir ki phuv. Ni aviljem te anav mir nego mačo.
280a230068	Aviljem te ulavav: ‘e manuše taro dad leso thaj e čheja tari dej laći thaj e bora tari sasuj laći.
280a240033	E manušese dušmanura ka aven e čherutne lese.’
280a2500a2	Ko po but manđol pe dade thaj pe da mandar, naj dostojno te avol mo sikado. Thaj ko manđol pe čhave il pe čheja po but mandar, naj dostojno te avol mo sikado.
280a260049	Ko ni lol po krsto i ni džal pale mande, naj dostojno te avol mo sikado.
280a270072	Ko manđol te aračhol piro džuvdipe, ka hasarol le, al ko hasarol piro džuvdipe paše mande, ka aračhol le.”
280a280069	O Isus vadži vaćarda: “Ko tumen primil, man primil, a ko primil man, primil e Devle so man bičhalda.
280a290091	Ko primil e proroko golese kaj si proroko, plata proročko ka primil. Ko primil e pravedniko golese so si pravedno, pravedničko plata ka primil.
280a2a008b	Ko dol samo jekh tahtaj šudre pajesa emcikne manuše golese so si mingro sikado, čače vaćarav tumenđe, lesi nagrada ni ka hasardol.”
280b010089	Kana o Isus završisada te sikavol pe dešuduje sikaden, đelo gothar te sikavol thaj te vaćarol e Devleso Lafi ane forura e Galilejska.
280b02005a	A kana o Jovan o Krstitelj sasa phanglo, šunda e Hristese buća thaj bičhalda pe sikaden
280b03004e	te pučen le: “Tu li san gova savo trubul te avol, il te ađućara avere?”
280b040062	A o Isus vaćarda e Jovanese sikadenđe: “Džan i vaćaren e Jovanese so šunen thaj so dičhen:
280b050081	‘E kore dičhen, e banđe phiren, e gubava thodon, e kašuće šunen, e mule ušten, a e čororenđe vaćarol pe o Lačho Lafi.
280b06002f	Blago kolese savo ni sablaznil pe mandar!’”
280b07009e	A kana e Jovanese sikade đele, lija o Isus te vaćarol e manušenđe taro Jovane: “So ikliljen te dičhen ki pustinja? I trska, savi banđol ki balval? Na.
280b08007e	Il so ikliljen te dičhen? Manuše savo urado ane barvale šeja. Na, kola save inđaren barvale šeja bešen ke carska čhera.
280b090054	Il so ikliljen te dičhen? E proroko? Va, me vaćarav tumenđe, po but taro proroko.
280b0a0096	Golese so si o Jovane manuš kastar o Dol vaćarda ane piro Sveto lil: ‘Akh, me bičhalav angle tute me glasniko, savo ka pripremil tuće o drom.’
280b0b0093	Čače vaćarav tumenđe: nijekh maškare sa save si bijande naj po baro taro Jovane o Krstitelj, a emcikno ano Carstvo e neboso si po baro lestar!
280b0c007c	A taro vreme e Jovaneso e Krstiteljeso dži akana, o Carstvo e neboso trpil nasilje thaj e nasilna manuša grabin te len le.
280b0d005b	Golese, kaj sa e prorokura thaj e Mojsijaso zakon prorokujisade taro Carstvo dži o Jovane.
280b0e0043	Thaj te mangljen te pačan, vov si kova Ilija savo trubuja te avol.
280b0f0025	Kas isi kana te šunol nek šunol.”
280b100078	“A kasa te uporediv e ađivesutne manušen? Von si sar čhavore save bešen ko trgo e foroso thaj den vika jekh avere:
280b110071	‘Bašaldam tumenđe vesela đilja, a tumen ni čhelden. Đilabijam tumenđe žalna đilja, a tumen ni rujen.’
280b120072	Golese kaj, avilo o Jovane, savo ni xalja šukaripe thaj ni pijola mol, a von vaćaren: ‘O beng si ane leste.’
280b1300e4	Tegani aviljem me, o Čhavo e manušeso, savo xav šukaripe thaj pijav mol, a tumen vaćaren: ‘Dikh manuš xalano thaj mato! Amal e carincurengo thaj avere grešnikurengo!’ Al e Devleso mudrost ka opravdilpe pe bućencar.”
280b14006e	Tegani lija o Isus te koril e manušen ane forura ane save ćerda embare čudura, golese so von ni pokaisajle:
280b150125	“Pharo tumenđe manušalen taro Horazin! Pharo tumenđe manušalen, tari Vitsaida! Golese kaj e Tirose thaj e Sidonese manušenđe te avena gasave čudesura sar ke tumende, odavno bi pokajina pe thaj bi uravena pe ane pokajnička šeja thaj pe po šoro bi čhorena pese praho pašo pokajipe.
280b160081	A vaćarav tumenđe, po ločhe ka avol e manušenđe taro Tir thaj e manušenđe taro Sidon ko đive e bare sudose nego tumenđe.
280b1700e8	A tumen manušalen taro Kafarnaum! Dži o nebo li ka ušten? Na! Dži o than kaj si e mule ka peren. Golese te avena gaći čudura ani Sodoma kobor sesa maškar tumende thaj von bi pokajina pe, pa bi ačhola i Sodoma sa dži ađive.
280b180073	A vaćarav tumenđe kaj po ločhe ka avol e manušenđe tari phuv i Sodoma ko đive e bare sudose nego tumenđe!”
