2800000007	Matthew
28070500c3	Tumi kopoti khan! Poila nijor laga suku te dangor khuri thaka to sapha kori lobi, aru etu pichete tumikhan bhal pora dikhi kene bhai laga suku te sukha pata chutu thaka to sapha kori bole paribo.
28070600e0	Juntu pobitro ase eitu khan kutta khan ke nadibi, aru tumi laga heera moti loi kene jongol gahori khan ke nadibi. Kilekoile taikhan laga theng pora chipai dibo, aru ghurikena tumikhan laga gaw ke kamuri kene tukra kori dibo.
2807070071	Mangi bhi, aru tumikhan ke dibo. Bisaribi, aru tumikhan pai jabo. Dorjate maribi, aru tumikhan nimite khuli dibo.
280708006f	Kilekoile jun mange, taikhan pai; aru jun bisare, taikhan pai; aru jun dorjate mare, taikhan nimite khuli diye.
280709007f	Nohoile bhi kunba manu ase naki tumikhan majote, jun laga bacha pora khabole roti mangile, tai laga baba pora pathor diye naki?
28070a004b	Nohoile bacha pora maas khabole mangile, tai laga baba pora saph dibo naki?
28070b00ad	Etu nimite, tumikhan kiman biya hoilebi nijor bacha ke bhal saman khan diye, tinehoile tumi laga Baba kun sorgote ase, Tai aru bisi bhal saman tumikhan manga to nadibo naki?
28070c00a3	Etu nimite, sob te, dusra manu khan pora tumi ki lage, thik eneka tumi bhi dusra khan ke koribi, kele koile etu to niyom pora aru bhabobadi khan pora koi diya ase.
28070d0097	Ekdom huru rasta pora ghusi bhi. Kelemane juntu dorja bisi dangor hoi, etu to khotom kori diya rasta te loijai, aru bisi manu etu rasta te jabole kore.
28070e0074	Kilekoile jibon laga rasta to bisi huru ase aru dorja ekdom chutu ase. Etu nimite khali kunba khan he etu rasta pai.
28070f00a1	Misa bhabobadi khan pora hoshiar thakibi, jun khan mer nisena kapra pindhi kene dikhai, kintu bhitor te taikhan ekdom bhuk lagi thaka rong kutta janwar khan ase.
2807100096	Taikhan laga kaam laga phol pora tumikhan jani jabo. Dusra manu kata ghas pora angur ke joma nakore, aru nohoile kata ghas pora dimoru khan ulai naki?
2807110055	Etu nisena, sob bhal ghas khan bhal phol dhure, kintu biya ghas khan biya phol dhure.
2807120066	Ekta bhal ghas pora biya phol dhoribo napare, nohoi lebi ekta biya ghas pora bhal phol dhoribo napare.
280713004a	Juntu ghas bhal phol nadhure etu ghas ke katikena jui te phelai dibo lage.
2807140033	Etu pichete, tumikhan tai laga phol pora jani jabo.
28071500b2	Sob manu jun Moike ‘Probhu, Probhu’ koi kene mate, taikhan sorgo desh te huma bole nohoi, kintu jun manu sorgote thaka Baba Isor laga itcha kore, taikhan he huma bole paribo.
28071600db	Bisi manu khan utu dinte kobo, ‘Probhu, Probhu, amikhan Apuni laga naam te bhabobani kora nai naki, aru Apuni laga naam te biya atma khan ke khedai diya nai naki, aru Apuni laga naam te asurit kaam khan kora nai naki?
2807170094	Titia Ami Khuli Kena taikhan ke koi dibo, ‘Moi tumikhan ke kitia bhi jana nai! Moi laga usor pora jai jabi, tumikhan biya laga niyom kora khan!’
280718008e	Etu nimite, sob manu jun Ami laga kotha khan hune aru eitu khan sob mane, taikhan ekjon gyaani manu nisena ase jun pathor uporte ghor bonaise.
280719009f	Bisi dangor hawa aru pani ahikena, aru purah pani pora bhorta kori loise, hoilebi etu ghor ke gira bole para nai, kele koile etu ghor to pathor uporte bonaise.
28071a0066	Kintu kun manu Ami laga kotha hune aru namane taikhan murkho manu ase jun balu laga uporte ghor bonai.
28071b0090	Dangor borkhon ahise, aru ban pani pora bhorta hoi jaise, aru hawa pora etu ghor ke hilai kene girai dise, aru pura ghor ke khotom kori diye.”
28071c007d	Etu pichete jitia Jisu etu kotha khan koi kene khotom korise, Tai pora sikhai diya kotha huni kene sob manu asurit hoi jaise.
28071d0079	Kilekoile Tai sikhai diya to niyom likha khan pora sikha nisena nohoi, kintu ekjon adhikar thaka manu nisena koi thakise.
280801005a	Jitia Jisu pahar pora namikene ahise se, dangor manu laga bhir pora Tai laga piche korise.
28080200b2	Aru sabi, ekjon korhi bemar thaka manu Jisu laga usorte ahise aru Tai age te matha jhukikena eneka koise, “Probhu, Apuni itcha ase koile, Apuni moike sapha kori bole paribo.”
2808030086	Jisu tai usorte jai kene taike chuikena koise, “Moi laga itcha ase. Sapha hobi.” Aru etu loge-loge tai laga bemar sapha hoi jaise.
28080400cc	Etu pichete Jisu taike koise, “Sabi, etu kunke bhi nakobi. Kintu jabi aru tumi laga purohit khan ke dikhai dibi aru Moses pora hukum diya kori lobi, titia etu dusra khan nimite tumi laga gawahi hobo.”
280805005b	Jitia Jisu Capernaum jagate ahi loise, ekjon Rome laga henapoti Tai usorte ahise aru koise,
2808060061	“Probhu, ami laga kaam kora nokor jothor bemar koi kene ghumai ase aru tai bisi dukh te ase.”
280807003b	Jisu taike koise, “Moi ahibo aru taike bhal kori dibo.”
28080800ae	Kintu henapoti pora taike eneka jowab dise, “Probhu, Apnike ami laga ghor te mati bole sorom ase, kintu khali Apuni laga kotha koi dibi aru ami laga nokor to bhal hoi jabo.
28080900ec	Kilekoile ami bhi ekjon adhikari thaka manu ase, aru ami nichete sipahi khan ase. Ami taikhan ke eneka hukum diye, ‘Jabi’, aru tai jai, aru dusra ekjon ke, ‘Ahibi,’ aru tai ahe, aru nokor ke, ‘Eneka koribi,’ aru tai kore.”
28080a00d7	Kintu jitia Jisu etu hunise, Tai asurit hoi jaise aru Tai laga piche aha manu khan ke koi, “Hosa pora Moi tumikhan ke koi ase, Moi kitia bhi etu nisena iman dangor biswas thaka manu purah Israel desh te dikha nai.
28080b00a8	Kintu Moi tumikhan ke koi ase, purab aru paschim desh khan pora bisi manu ahibo, aru taikhan aram kori kene Abraham, Isaac, aru Jacob, usorte sorgo laga rajyote bohibo.
28080c0072	Kintu rajyo laga bacha khan ke andhera jagate phelai dibo, juntu jagate khali daat kamurikena kanda he thakibo.”
28080d0096	Titia Jisu etu henapoti ke koise, “Jabi! Jineka tumi biswas korise, etu nisena he hobo dibi.” Aru thik utu homoi te tai laga nokor bhal hoi jaise.
28080e0074	Jitia Jisu pora Peter laga ghor te ahise, Peter laga maiki laga ama bukhar pora bemar hoi kene ghumai thaka dikhise.
28080f008d	Jisu pora tai laga hath choise aru titia bemar taike chari kene jaise. Etu pichete tai uthikena Jisu ke kha luwa sewa kori bole shuru hoijai.
28081000cf	Jitia saam hoi thakise, manu khan Jisu usorte biya atma humai kene thaka manu khan ke loi kene anise. Tai laga kotha pora sob biya atma khan ke khedai dise aru sob bemar thaka manu khan ke changai kori dise.
28081100c0	Etu nisena juntu kotha khan bhabobadi Isaiah koi dise, eitu khan sob purah hoi jaise, “Tai nijor he amikhan laga sob bemar khan loi loise aru amikhan laga sob ghao khan nijor bukhi loise.”
2808120094	Jitia Jisu pora Tai usorte dangor bhir joma hoi kene dikhise, Tai dusra khan ke Galilee laga Samundar laga dusra phale jai jabi koi kene hukum dise.
2808130074	Etu pichete niyom likha manu Tai logote ahise aru koise, “Shika manu, Apuni kot jai ami bhi Apuni pichete jabo.”
2808140097	Jisu taike koise, “Shial khan chenda bhitor te thake, chiriya khan pata pora bona ghor te thake, kintu Manu laga Putro nimite thaki bole jaga nai.”
2808150084	Jisu laga ekjon chela pora taike koise, “Probhu, moike poila ekbar ghor te jai kene ami laga baba ke kobor dikena ahibole dibi.”
280816006d	Kintu Jisu taike koise, “Moi laga piche koribi, aru mora manu khan ke taikhan nijorke kobor dibole dibi.”
280817004e	Jitia Jisu naw bhitor te bohi loise, tai laga chela khan sob Tai piche korise.
280818008d	Aru sabi, ekta dangor andhi nodi pora uthibole shuru hoise, aru purah naw to hawa aru pani pora hiliai thakise. Kintu Jisu to ghumai thakise.
280819007b	Titia chela khan Tai usorte ahise aru eneka koi kene uthai dise, “Probhu, amikhan ke bacha bhi; amikhan mori bole ase!”
28081a00a8	Jisu taikhan ke koise, “Tumikhan biswas komti thaka khan kele bhoi khai ase? Etu pichete Tai uthikena nodi aru hawa pani ke hukum dise. Titia sob chup-chap hoi jaise.
28081b006e	Kintu sob manu asurit koi kene koise, “Etu ki kisim laga manu ase, hawa aru pani tak Tai laga kotha mane?”
28081c00f4	Jitia Jisu samundar paar kori kene Gadarene laga desh te punchise, duijon manu jun logote biya atma ghusikena thakise, Jisu ke lok korise. Taikhan koboristan pora ulaikena ahise aru bisi khechera huwa pora manu khan etu rasta pora nabira hoise.
28081d00ae	Sabi, taikhan hala kori kene koise, “Amikhan Apuni ke ki kori dibo, Isor laga Putro? Apuni homoi napuncha age te aha laga motlob to amikhan ke bisi dukh dibole ase naki?”
28081e003c	Utu somoite dur nohoi kene kunba gahori dana khai thakisele.
28081f0095	Aru biya atma khan Jisu ke anurodh kori kene koise, “Apuni amikhan ke khedai dibole ase koile, amikhan ke gahori khan laga gaw te ghusi bo dibi.”
28082000e0	Titia Jisu taikhan ke koise, “Jabi!” Etu hukum diya pichete sob biya atma khan ulaise aru gahori laga gaw bhitor te ghusi jaise; aru sabi, etu sob gahori pahar upor pora polaikena nodi te girikena panite dubi mori jaise.
2808210057	Kintu juntu gahori saithaka manu khan sheher te polaikena sob manu khan ke khobor dise.
28082200a4	Sabi, pura sheher laga manu khan Jisu ke lok kori bole ulai ahise. Jitia taikhan Jisu ke dikhise, taikhan Jisu ke anurodh korise aru etu jaga pora jai jabole koise.
2809010063	Titia Jisu naw te uthi loise aru nodi paar korise, aru tai nijor laga town, Capernaum te ahi jaise.
28090200e0	Sabi, manu khan ekjon jothor bemar thaka manu ke chatai te ghumai thaka ke loi anise. Jitia Jisu taikhan laga biswas dikhise, tai jothor bemar manu ke koise, “Putro, mon dangor koribi. Tumi laga paap sob maph kori dise.”
2809030064	Titia sabi, niyom likha manu khan taikhan majote koise, “Etu manu Isor laga biya kotha koi ase.”
2809040072	Kintu Jisu taikhan laga bhabona janikena koise, “Tumikhan ki hisab te mon bhitor te biya kotha bhabona kori ase?
2809050078	Kilekoile, kuntu he asan ase, ‘Tumikhan laga paapkhan sob maph kori dise,’ na, ‘Uthibi aru berabi’ etu thik ase?
28090600e4	Kintu tumikhan ke jonai dibole, Manu laga Putro ke etu prithibi te adhikar dikena ase manu laga paapkhan maph kori bole, ...” Etu pichete Tai etu manu ke koise, “Uthibi, tumi laga chatai lobi, aru nijor laga ghor te jabi.”
2809070032	Titia etu manu uthise aru nijor ghor te jai jaise.
280908007b	Jitia manu khan etu dikhise, taikhan asurit hoise aru Isor ke mohima dise, jun he manu khan ke eneka adhikar dise koi kene.
28090900e6	Jitia Jisu etu jaga paar hoi kene jai thakise, tai Matthew koi kene ekjon manu ke dikhise, jun poisa utha laga jagate kaam kori thakise. Tai pora taike koise, “Ami laga piche koribi.” Aru tai uthise aru Jisu laga piche korise.
28090a00ca	Aru eneka hoise, jitia Jisu Matthew laga ghor te bohi kene bhat khabole hoise, sabi, bisi poisa utha manu khan aru dusra paapi manu khan bhi ahise aru Jisu aru tai laga chela khan sob eke logote khaise.
28090b00af	Jitia kunba Pharisee khan etu dikhise, taikhan Jisu laga chela khan ke hudise, “Kile apnikhan laga malik to poisa utha aru dusra paapi manu khan logote milikena khai ase?”
28090c008c	Jitia Jisu etu hunise, Tai koise, “Jun laga gaw sob thik ase, taike bemar bhal kora manu nalage, khali jun khan bemar ase taikhan ke lage.
28090d00fb	Kintu tumikhan jabi aru sikhibi Isor laga kotha te etu laga motlob ki ase: ‘Ami to tumikhan boli diya to nalage, hoilebi daya kora to Moi laga itcha ase.’ Kilekoile Ami dhormik khan ke mati bole aha nohoi, kintu paapi manu khan karone ahise.’”
28090e008d	Aru ek din, John laga chela khan Tai logote ahikena koise, “Kile Pharisee aru amikhan upwas kore, kintu Apuni laga chela khan to nakore?”
28090f00c9	Jisu taikhan ke jawan dise, “Shadi te aha khan mon dukh hoi kene shadi kora jon logote thake naki? Kintu utu din ahibo jitia shadi kora jonke taikhan pora loijabo, aru etu pichete taikhan upwas lobo.
2809100099	Kun manu bhi ekta notun kapra ke purana kapra logote silai kene nalagai, kele koile etu kapra laga silakhan sob ulai jabo, aru bisi biya pora phati jabo.
2809110116	Nohoi lebi manu khan purana angur ros ke notun chamra laga jola te nadhale. Nohoile, chamra jola to phati jabo, aru angur ros to pura giri jabo aru chamra jola pura biya hoi jabo. Hoilebi, taikhan notun chamra jola te notun angur ros hale, eneka hoile duita bhi bhal thakibo.”
28091200ea	Jitia Tai eitu khan taikhan ke koi thakise, sabi, ekjon sahab ahise aru Jisu age te matha jhukise. Tai koise, “Moi laga chukri etiya mori jaise, kintu Apuni ahibi aru tai uporte Apuni laga hath lagai dibi, aru tai jinda hoi jabo.”
2809130056	Etu pichete Jisu uthise aru tai logote jaise, aru Tai laga chela khan bhi piche ahise.
280914008e	Sabi, ekjon mahila jun baroh saal pora khun jai thaka bemar pora dukh pai thakise, tai Jisu laga piche ahikena Tai laga kapra kinar te chuise.
2809150062	Kilekoile etu mahila pora tai nijorke koise, “Khali Tai laga kapra chuile, ami bhal hoi jabo.”
28091600a6	Kintu Jisu piche ghurise aru taike saikene koise, “Chukri, mon dangor kori lobi; apuni laga biswas pora bhal hoise.” Aru utu homoi te etu mahila ke changai paise.
2809170086	Titia Jisu utu daruga laga ghor te punchise, aru Tai pora basuri baja manu khan aru dangor bhir joma hoi kene hala kori thaka dikhise.
280918007d	Tai koise, “Jai jabi, kele koile etu chukri mora nai, kintu tai ghumai ase.” Kintu etu manu khan Jisu ke hasi di thakise.
280919009a	Jitia joma koi kene thaka manu khan sobke bahar te pathai dise, Tai ghor bhitor te ghusi se aru etu chukri ke hath pora dhurise, aru etu chukri uthijaise.
28091a0031	Aru etu laga khobor utu desh sob te punchi jaise.
28091b008f	Jisu jitia berai jai thakise, duijon andha manu tai piche korise. Taikhan hala kori kene koise, “Amikhan ke daya koribi, David laga Putro!”
28091c00b2	Jitia Jisu ghor te punchise, andha khan tai usorte ahise. Jisu taikhan ke koise, “Tumikhan biswas kore na nai ami etu koribo pare koi kene?” Taikhan koise, “Hoi, Probhu.”
28091d005b	Aru Jisu taikhan laga suku chuise, aru koise, “Tumikhan laga biswas hisab te hoi jabi,”
28091e008e	aru taikhan laga suku khuli jaise. Jisu pora taikhan ke kara pora hukum dikene eneka koise, “Sabi etu kotha khan kunke bhi janibo nadibi.”
28091f0053	Kintu etu duijon manu bahar te ulai jaise aru sob desh te etu laga khobor koi dise.
2809200068	Tai duijon jai thaka somoite, sabi, ekjon bhoot atma ghumai kene ghunga thaka manu ke Jisu usorte anise.
28092100a8	Jitia bhoot atma ke khedai dise, tai kotha kori bole parise. Sob manu dikhi kene asurit hoise, aru koise, “Eneka asurit kaam to kitia bhi Israel desh te dikha nai!”
2809220073	Kintu Pharisee khan eneka koise, “Bhoot atma laga cholawta huwa nimite, tai bhoot atma ke kheda bole pari ase.”
28092300a7	Jisu sob sheher khan aru bosti khan te berai kene jaise. Tai mondoli khan te jai kene rajyo laga susamachar khan sikhai thakise aru sob biya bemar khan ke bhal korise.
28092400af	Jitia Tai manu joma koi kene thaka dikhise, Tai bisi morom lagise, kele koile taikhan bisi dukh aru chinta hoi kene thakise, jineka mer khan laga ekjon rokhiya nathaka nisena.
280925006f	Etu pichete Jisu taikhan laga chela khan ke koise, “Dhan bisi pakki kene ase, kintu kati bole manu komti ase.
2809260064	Etu nimite, joldi Probhu ke prathana kori bhi, titia Tai kaam kori bole manu khan ke pathai dibo.”
280a010082	Jisu tai laga baroh ta chela khan sobke matise aru taikhan ke atma khan kheda bole aru sob bemar khan bhal kori bole adhikar dise.
280a0200b3	Etiya etu baroh ta chela khan laga naam khan eneka thakise. Poila, Simon -junke Peter koi kene mate-, aru tai laga bhai Andrew; James, Zebedee laga chokra, aru tai laga bhai John;
280a03006f	Philip, aru Bartholomew; Thomas, aru Matthew ekjon poisa utha manu; James, Alphaeus laga chokra, aru Thaddaeus;
280a04003c	Simon ekjon Zealot, aru Judas Iscariot, jun Jisu ke thogabo.
280a0500a0	Aru baroh ta jon chela khan ke Jisu pora pathai dise. Tai bujhai kene koise, “Porjati manu khan laga rasta te najabi, aru Samaria nogor bhitor te naghusi bhi.
280a060047	Kintu harai ja-a mer khan jun ase Israel laga ghor, taikhan logot jabi;
280a070054	aru jitia tumikhan jai, prochar kori kene kobi, ‘Sorgo laga rajyo usor ahi ase.’
280a0800b7	Bemar khan ke bhal koribi, mora khan ke uthai dibi, kusto bemar thaka khan ke sapha kori dibi, aru biya atma khan ke khedai dibi. Eku daam naterai kene paise, eku daam noloikena dibi.
280a09002f	Suna, chandi, nohoile pitol khan eku nabukhibi.
280a0a0092	Eku jola nadhuribi jai thaka somoite, nohoile duita kapra, nohoile chapal, nohoile lathi nadhuribi, kele koile kaam kora khan ke hajira pabo lage.
280a0b0099	Kuntu sheher nohoile bhi bosti te tumikhan jai, utu jagate ekjon bhal manu ke bisaribi, aru jitia tak tumi chari kene najai, tai laga ghor te he thakibi.
280a0c0036	Jitia tumi tai laga ghor te ghuse, taike salam koribi.
280a0d0091	Aru etu ghor to thik hoile, tumikhan laga shanti ta te thakibo dibi. Kintu jodi ghor to thik nohoi, tinehoile shanti to wapas tumikhan laga hobo.
280a0e00bb	Judi utu ghor te tumikhan ke ghusibole nadiye, aru utu sheher manu khan pora tumikhan laga kotha nahune, tinehoile etu jaga chari bhi aru tumi laga theng te dhula khan jharikena jai jabi.
280a0f009d	Hosa pora Moi koi ase, jitia Isor laga bisar kora din ahibo, etu dinte etu sheher to Sodom aru Gomorrah town khan pora bhi bisi lobole napara laga saja pabo.
280a100097	Sabi, Ami tumikhan ke ekta mer nisena rong kutta janwar khan majote pathai ase, etu nimite saph nisena gyaani thakibi aru kabotar nisena norom thakibi.
280a1100a6	Eneka manu khan pora hoshiar koi kene thakibi! Kilekoile taikhan tumikhan ke sabhakhan te loijabo, aru taikhan laga mondoli bhitor te tumikhan ke marikena sajai dibo.
280a12008d	Etu pichete Ami nimite tumikhan ke Governor aru raja khan laga age te anibo, dusra khan aru Porjati khan ke ekta gawahi nisena dikhai dibole.
280a1300ad	Jitia taikhan tumikhan ke taikhan hathte di dibo, titia tumikhan ki kobo lage etu karone chinta na koribi, kele koile thik somoite ji kobo lage etu sob tumikhan ke koi dibo.
