2800000007	Matthew
290602010c	When the Sabbath came, he began to teach in the synagogue, and many who heard him were astonished, saying, “Where did this man get these things?” and, “What is this wisdom that has been given to him?” and, “Such miracles as these are being done by his hands!
29060300a1	Is this not the carpenter, the son of Mary, and the brother of James, Joses, Judas, and Simon? Are not his sisters here with us?” And they took offense at him.
2906040084	Then Jesus said to them, “A prophet is not without honor except in his hometown, among his relatives, and in his own household.”
2906050065	So he could do no miracles there, except that he laid his hands on a few sick people and healed them.
2906060058	And he was amazed at their unbelief. Then Jesus went around among the villages teaching.
2906070069	He summoned the twelve and began to send them out two by two, giving them authority over unclean spirits.
2906080080	He instructed them to take nothing for their journey except a staff—no knapsack, no bread, and no copper money in their belts.
2906090034	He told them to wear sandals but not an extra tunic.
29060a005b	He also said to them, “Whenever you enter a house, stay there until you leave that place.
29060b00f5	If anyone will not receive you or listen to you, shake the dust off your feet as you leave that place as a testimony against them. Truly I say to you, it will be more tolerable for Sodom and Gomorrah on the day of judgment than for that city.”
29060c0038	So they went out and preached that people should repent.
29060d0058	They also cast out many demons and anointed with oil many who were sick and healed them.
29060e00bd	Now King Herod heard about this, for Jesus' name had become known, and he said, “John the Baptist has been raised from the dead, and that is why these mighty powers are at work in him.”
29060f0069	Others said, “He is Elijah.” And others said, “He is a prophet, like one of the prophets of old.”
290610006a	But when Herod heard this, he said, “This is John, whom I beheaded; he has been raised from the dead.”
2906110090	For Herod himself had sent men to arrest John and chain him in prison on account of Herodias, his brother Philip's wife, whom Herod had married.
2906120060	For John had been saying to Herod, “It is not lawful for yoʋ to have yoʋr brother's wife.”
290613005d	So Herodias held a grudge against John and wanted to kill him, but she was not able to do so.
29061400a9	For Herod feared John, knowing that he was a righteous and holy man, and he protected him. When Herod listened to John, he would listen to him gladly and do many things.
290615008a	But an opportune day came. On his birthday Herod prepared a banquet for his nobles, military commanders, and the prominent men of Galilee.
29061600b2	When the daughter of Herodias came in and danced, she pleased Herod and his guests. So the king said to the girl, “Ask me for whatever yoʋ wish, and I will give it to yoʋ.”
2906170058	He swore to her, “Whatever yoʋ ask me, I will give to yoʋ, up to half my kingdom.”
2906180079	So she went out and said to her mother, “What should I ask for?” Her mother said, “The head of John the Baptist.”
29061900a1	Immediately the girl came in with haste to the king and made her request, saying, “I want yoʋ to give me at once the head of John the Baptist on a platter.”
29061a005d	The king was very sad, but because of his oaths and his guests he did not want to reject her.
29061b005b	So the king immediately sent an executioner and commanded that John's head be brought back.
29061c0096	The executioner then went and beheaded John in the prison, brought his head on a platter, and gave it to the girl. And the girl gave it to her mother.
29061d0058	When John's disciples heard about it, they came and took his body and laid it in a tomb.
29061e005e	Meanwhile, the apostles gathered around Jesus and told him about all they had done and taught.
29061f00cf	Then he said to them, “Come away by yourselves to a desolate place and rest for a little while.” For many people were coming and going, and Jesus and his apostles did not even have an opportunity to eat.
2906200040	So they went away to a desolate place in the boat by themselves.
2906210097	Now many saw them going away and recognized Jesus. They ran together on foot from all the towns, got there ahead of them, and then gathered around him.
29062200ac	When Jesus went ashore and saw a large crowd, he was moved with compassion for them, because they were like sheep without a shepherd. So he began to teach them many things.
290623007e	When the hour was already quite late, his disciples came to him and said, “This place is desolate, and the hour is now late.
2906240096	Send the people away so that they can go into the surrounding countryside and villages and buy themselves some bread, for they have nothing to eat.”
29062500aa	But Jesus answered them, “You give them something to eat.” They said to him, “Are we to go and buy two hundred denarii worth of bread and give it to them to eat?”
2906260079	He said to them, “How many loaves do you have? Go and see.” When they found out, they said, “Five, and two fish.”
2906270053	Then he directed them to have all the people sit down in groups on the green grass.
2906280033	So they sat down in groups of hundreds and fifties.
29062900d7	Then he took the five loaves and the two fish, and looking up to heaven, he said the blessing. He broke the loaves and gave them to his disciples to set before the people, and he divided the two fish among them all.
