2800000005	Matej
28080900f3	Adalese so hem me injum manuš talo autoritet, hem isi man vojnici teleder mande. I jekhese vaćerava: ‘Dža!’ – i ov džala. A averese vaćerava: ‘Ava!’ – i ov avela. A mle slugase vaćerava: ‘Ćer adava!’ – i ov ćerela.”
28080a00ca	A o Isus kad šunđa adava, iznenadinđa pe, irinđa pe nakoro narodo kova džala ine palo leste hem phenđa lenđe: “Čače vaćerava tumenđe, na arakhljum nijekhe ano Izrael te ovel le esavki vera.
28080b00be	A vaćerava tumenđe hem akava: but džene ka aven tari sa i phuv, taro istok hem taro zapad, hem ka oven uzalo astali e Avraameja, e Isaakeja hem e Jakoveja ki gozba ano carstvo e nebosoro.
28080c0098	A okola kolenđe o carstvo pripadini ka oven frdime avri taro carstvo, ani naj dur tomina, kote ka ovel baro rojba hem krciba e dandengoro tari dukh.”
28080d007e	Tegani phenđa e kapetanese: “Dža! Nek ovel ađahar sar so verujinđan!” I ko adava momenti e kapetanesoro sluga saslilo.
28080e0064	Kad o Isus alo e Petrese ko čher, dikhlja lesere sasuja sar pašljola namborme hem isi la bari jag.
28080f005a	I o Isus dolinđa lakoro vas hem i jag muklja la, i oj uštini hem lelja te poslužini le.
2808100089	Kad peli i rat, ande koro leste bute manušen ano kolende inele o demonja hem ov lafeja ispudinđa e duhen hem sasljarđa sa e nambormen.
2808110074	Ađahar pherdilo okova so phenđa o proroko o Isaija: “Ov lelja amare bizoralipa hem legarđa amare nambormipa.”
280812007c	Kad o Isus dikhlja da but džene čedinde pe uzalo leste, naredinđa ple učenikonenđe te nakhen ki aver strana oto jezero.
280813006e	Tegani alo đi leste jekh učitelj e Zakonestar hem phenđa: “Učitelju, ka džav tuja kaj god tu džaja.”
280814008d	A o Isus phenđa lese: “E lisicen isi jazbine hem e čirikljen gnezdija, a man, e Čhave e manušesere nane kaj te pašljarav mlo šero.”
2808150063	Aver učeniko phenđa lese: “Aš najangle, Gospode, te parunav mle dade, i ka džav pala tute.”
2808160051	A o Isus phenđa lese: “Phir pala mande hem muk o mule te parunen ple mulen.”
280817004d	I kad o Isus đerdinđa ano čamco, palo leste đerdinde hem lesere učenici.
280818007b	I otojekhvar upro jezero muklja pe jekh zorali barval da o čamco lelja te pherđol pani oto talasija, a o Isus sovela ine.
280819005d	O učenici ale uzalo leste hem džangavde le vaćerindoj: “Gospode, spasin amen, meraja!”
28081a0095	O Isus pučlja len: “Sose darana, tikora verakere manušalen?” Tegani uštino, naredinđa e barvaljaće hem e jezerose te ačhon, i ulo baro mir.
28081b0062	A o manuša ule začudime hem pučle: “Kovai akava so đi o barvalja hem o jezero šunena le?”
28081c00d9	I kad o Isus reslo ki aver strana oto jezero, ano krajo e Gadaresoro, iklile anglo leste duj manuša opsednutime demonencar kola avena ine taro grobija. Edobor inele nasilna da niko našti ine te nakhel adale dromeja.
28081d007f	Otojekhvar vičinde: “So mangeja amendar, Čhaveja e Devlesereja? Akari li aljan te mučine amen angleder nego so valjani?”
28081e0032	A po dur olendar jekh baro krdo oto bale hana ine.
28081f005b	O demonja molinde e Isuse: “Te ispudinđan amen, bičhal amen ano okova krdo oto bale.”
280820009a	Ov phenđa lenđe: “Džan!” I on iklile e duje manušendar hem đerdinde ano bale. I sa o bale prastandile taro brego ano jezero hem taslile ano pani.
2808210082	A okola so arakhena ine e balen, našle hem džele ki diz te vaćeren e manušenđe sa so ulo, hem adava so ulo e opsednutimencar.
280822006a	Tegani sa o manuša oti diz ale koro Isus. Kad dikhle le, lelje te molinen le te džal taro lengoro krajo.
280901004c	O Isus đerdinđa ano čamco, nakhino ki aver strana hem reslja pese ki diz.
28090200d5	Adari nesave manuša koro leste ande upri nosiljka jekhe manuše kova našti ine te phirel ni te mrdini. Kad o Isus dikhlja lengiri vera, phenđa e nambormese: “Ma dara, mlo čhavo, oprostimei će te grehija!”
2809030049	A nesave učitelja e Zakonestar vaćerde ana pumende: “Akava hulini!”
2809040061	O Isus džanđa so mislinena, pa pučlja len: “Sose ađahar bišukar mislinena ano tumare vile?
2809050062	Soi po lokhe te phenel pe: ‘Oprostimei će te grehija’ ili te phenel pe: ‘Ušti hem phir’?
28090600c7	Ka dokažinav tumenđe da man, e Čhave e manušesere, isi pravo ki phuv te oprostinav o grehija.” Tegani phenđa e manušese kova našti ine te phirel: “Ušti, le ti nosiljka hem dža čhere!”
280907001f	I ov uštino hem dželo čhere.
2809080072	Kad o narodo dikhlja adava, inele zadivime hem lelje te slavinen e Devle so e manušenđe dinđa esavko autoritet.
28090900c3	Sar džala ine adathar, o Isus dikhlja jekhe manuše palo anav Matej sar bešela ko than kotar čedela pe o porez, pa phenđa lese: “Phir pala mande!” I o Matej uštino hem dželo palo leste.
28090a0084	I sar o Isus inele uzalo astali ano čher e Matejesoro, but carinici hem avera grešnici ale te han oleja hem lesere učenikonencar.
28090b0083	Kad o fariseja dikhle adava, pučle lesere učenikonen: “Sose tumaro učitelj hala e carinikonencar hem avere grešnikonencar?”
28090c005b	A o Isus šunđa adava, pa phenđa: “E sastenđe na valjani doktori, nego e nambormenđe.
28090d00c5	Nego, džan hem sikljoven so značini akava: ‘Po šukari maje te dikhav da injen milosrdna, nego te anen maje žrtven.’ Adalese so, na aljum te vičinav e pravednikonen, nego e grešnikonen.”
28090e0095	Tegani e Jovanesere e Krstiteljesere učenici ale koro Isus hem pučle le: “Sar adava amen hem o fariseja postinaja, a te učenici na postinena?”
28090f00b1	O Isus phenđa lenđe: “Tugujinena li e mladoženjasere amala kadi olencar o mladoženja? Na. Ali ka aven o dive kad o manuša ka len lendar e mladoženja. Tegani ka postinen.
28091000b6	Niko na sivela o nevo kotor zako šeja upro purano fostani sar te pherel i rupa, adalese so, ko thojba, adava kotor ka čedel pe, ka pharaj pe oto fostani hem ka ćerel po bari rupa.
28091100ed	Ni i nevi mol na čhorela pe ano purane morćha. Te ćerđa pe ađahar, kad i mol ka zreloni, o morćha ka pharavđon hem ka oven uništime, a i mol ka čhorđol. Nego, i nevi mol čhorela pe ano neve morćha, i soduj ka oven arakhle.”
28091200bf	Sar o Isus vaćeri ine adava, alo jekh vođa e sinagogakoro, pelo ko kočija anglo Isus hem phenđa: “Mli čhaj akana muli. Ali tu ava hem čhiv to vas upro late hem oj palem ka živini.”
2809130038	O Isus uštino hem ple učenikonencar dželo palo leste.
2809140087	I dikh, nesavi đuvli kolatar dešu duj berš thavdinđa rat nakhini oto palal e Isusese hem dolinđa pe upro lesere fostanesoro krajo,
280915005d	adalese so phenđa ana peste: “Samo te dolav man upro lesoro fostani, ka ovav sasljardi.”
2809160079	O Isus irinđa pe, i kad dikhlja la, phenđa laće: “Ma dara, mli čhaj, ti vera sasljarđa tut.” I oj odmah saslili.
280917008f	Kad o Isus đerdinđa ko čher e sinagogakere vođasoro, dikhlja e manušen kola zbog i muli čhaj bašalena flaute hem averen kola galaminena.
280918005c	I phenđa lenđe: “Džan tumenđe! I čhajori na muli, nego sovela.” I on asandile lese.
2809190072	Kad o manuša inele ikalde avri, o Isus đerdinđa adari kaj inele i čhajori, dolinđa la oto vas hem oj uštini.
28091a0023	I adava šundilo ko sa adava krajo.
28091b0081	Sar o Isus džala ine adathar, duj korore manuša džele palo leste vičindoj: “Smilujin tut amenđe, Čhaveja Davidesereja!”
28091c009d	Kad đerdinđa ano čher, ale anglo leste o korore, i o Isus pučlja len: “Verujinena li da me šaj te sasljarav tumen?” A on phende: “Oja, Gospode!”
28091d0065	Tegani čhivđa ple vasta upro lengere jaćha hem phenđa: “Nek ovel tumenđe sar so verujinena.”
28091e006b	I on lelje te dikhen. Tegani o Isus zorale upozorinđa len vaćerindoj: “Nikase ma vaćeren akalestar.”
28091f0035	Ali on džele hem vaćerde olestar ko sa adava krajo.
280920008a	I sar on ikljona ine taro čher, nesave manuša ande anglo Isus jekhe manuše kova našti ine te vaćeri, kova inele opsednutime demoneja.
2809210093	Kad o Isus ispudinđa e demone, o manuš lelja te vaćeri. I o narodo inele zadivime hem phende: “Nikad ađahar nešto na dikhljam ano Izrael!”
280922005c	A o fariseja vaćerena ine: “E demonengere šerutnesere zoralipnaja ispudini e demonen!”
28092300be	O Isus džala ine ko sa o dizja hem o gava hem sikaj e manušen ano lengere sinagoge, vaćerindoj o Šukar lafi e carstvostar hem sasljarindoj e manušen oto svako nambormipe hem bizoralipe.
2809240071	Kad dikhlja e narodo, ine lese pharo olenđe, adalese so inele uznemirime hem bespomoćna sar bakre bizo pastiri.
2809250050	Tegani phenđa ple učenikonenđe: “I žetvai bari, a hari bućarne te čeden.
2809260051	Adalese, molinen e gospodare oti žetva te bičhali e bućarnen ki žetva pli.”
280a0100a5	O Isus vičinđa kora peste e dešu duje apostolen hem dinđa len autoritet upro bišukar duhija, te ispudinen len, hem te sasljaren svako nambormipe hem bizoralipe.
280a020097	A akavai o anava e dešu duje apostolengere: Simon, vičime Petar, Andreja, e Petresoro phral, Jakov, e Zevedejesoro čhavo, Jovan, e Jakovesoro phral,
280a03004e	Filip, Vartolomej, Toma, Matej, o cariniko, Jakov, e Alfejesoro čhavo, Tadej,
280a04003d	Simon Zilot hem Juda Iskariot, kova posle izdajinđa e Isuse.
280a05008a	O Isus bičhalđa akale dešu dujen vaćerindoj: “Ma džan koro manuša taro avera nacije hem ma đerdinen ki nisavi diz e samarijakiri,
280a060041	nego najangle džan koro našalde bakre e izraelesere narodostar.
280a070039	Džan hem vaćeren lenđe dai o carstvo e nebosoro paše.
280a080073	Sasljaren e nambormen hem e gubavonen, vazden e mulen hem ispudinen e demonen. Bizo pare priminđen, bizo pare den.
280a09004c	Ma len tumencar zlatna, ni srebrna, ni bakarna kovanice ano tumare pojasija,
280a0a0067	ni torba dromese, ni aver gad, ni buderi obuća, ni štapi, adalese so o bućarno zaslužini pli plata.
280a0b0077	Kad đerdinena ki nesavi diz ili gav, roden nekas ko ka primini tumen te ačhoven koro leste đikote na džana adathar.
280a0c0042	So đerdinena ko adava čher, vaćeren: ‘Mir akale čhereste’.
280a0d0077	Te o čherutne priminde tumen, tumaro mir nek ačhol olencar. A te na priminde tumen, tumaro mir nek irini pe tumenđe.
280a0e00b7	Te neko na priminđa tumen ili te na manglja te šunel tumare lafija, ikljoven taro adava čher ili tari adaja diz hem tresinen i prašina tumare prendar sar znako zako zoralo odbiba.
280a0f008d	Čače, phenava tumenđe, ko dive oto baro sudo ka ovel po lokhe e manušenđe tari Sodoma hem Gomora negoli e manušenđe tari adaja diz.”
280a10006e	“Ače, bičhalava tumen sar bakren maškaro ruva. Adalese oven lukava sar o sapa, a birumime sar o golubija.
280a110069	Arakhen tumen, adalese so o manuša ka legaren tumen ko sudo hem ka šibinen tumen pumenđe ano sinagoge.
280a1200b2	Adalese so injen mle učenici, ka legaren tumen ko sudo anglo vladarija hem anglo carija. Adava ka ovel te šaj olenđe hem e manušenđe taro avera nacije te svedočinen mandar.
280a130076	Kad on ka preden tumen, ma oven zabrinuta sar hem so te vaćeren, adalese so tegani ka del pe tumenđe so te vaćeren.
280a140061	Adalese so naka vaćeren tumen, nego o Duho tumare nebeskone Dadesoro ka vaćeri prekala tumende.
280a15008b	O phral e phrale ka del te mudaren le, a o dad e čhave. O čhave ka ušten upro pumare dada hem daja hem ka ćeren lenđe te oven mudarde.
280a160055	Sare ka mrzinen tumen zbog mande. Ali kova ačhola verno đi o kraj, ka ovel spasime.
280a1700d5	Kad ka len te progoninen tumen ani jekh diz, našen ki aver. Čače vaćerava tumenđe, naka resen te ćeren ano sa o dizja e Izraelesere okova sose injen bičhalde angleder so me, o Čhavo e manušesoro, ka avav.
280a180044	Nane o učeniko upreder o učitelji, ni o sluga upreder o gospodari.
280a1900e3	Dovoljnoi e učenikose te ulo sar lesoro učitelji, a e slugase te ulo sar lesoro gospodari. Te man, e domaćine, vičinde ‘Veelzevul’ – Sotoni – kobor više tumen, mle čherutnen, ka vičinen po bišukare anavencar!”
280a1a0062	“Adalese, ma daran olendar, adalese so sa soi garavdo, ka dičhol hem sa soi tajno, ka šunđol.
280a1b0086	So vaćerava tumenđe ani tomina, vaćeren ko svetlost; hem so pohari vaćerava tumenđe ko kan, vaćeren taro krovija sare te šunen.
280a1c00a5	Ma daran okolendar kola šaj te mudaren samo o telo, a našti te mudaren hem i duša. Nego daran e Devlestar kova hem i duša hem o telo šaj te uništini ano pakao.
280a1d009b	Na biknena pe li duj čiriklja zaki samo jekh najtikori kovanica? A palem, nijekh olendar na perela ki phuv, a adava te na mukel tumaro Dad kovai ano nebo.
280a1e0027	A tumenđei svako bal ko šero džendo.
280a1f0048	Adalese, ma daran! E Devlese injen po dragocena negoli but čiriklja!”
280a200073	“Svako kova anglo manuša ka priznajini dai mlo, hem me anglo mlo Dad, kovai ano nebo, ka priznajinav dai ov mlo.
280a210073	A svako kova anglo manuša odreknini pe mandar, hem me anglo mlo Dad, kovai ano nebo, ka odrekninav man olestar.”
280a220051	“Ma te mislinen da aljum te anav mir ki phuv. Na aljum te anav mir, nego mači.
280a230063	Aljum te razdvojinav: ‘e čhave lesere dadestar e čhaja lakere dajatar e borja lakere sasujatar.
280a240035	E manušese ka oven neprijatelja lesere čherutne.’
280a2500ab	Ko volini ple dade ili pla daja više nego man, nane dostojno te ovel mlo učeniko. Ko volini ple čhave ili pla čhaja više nego man, nane dostojno te ovel mlo učeniko.
280a260052	Ko na lela plo krsto hem na džala pala mande, nane dostojno te ovel mlo učeniko.
280a27005f	Ko arakhi plo dživdipe, ka našali le, a ko našali plo dživdipe zbog mande, ka arakhi le.”
280a280058	“Ko primini tumen, man primini, a ko primini man, primini e Devle kova bičhalđa man.
280a29009a	Ko primini e proroko adalese soi proroko, proročko nagrada ka primini, hem ko primini e pravedniko adalese soi pravedno, pravedničko nagrada ka primini.
280a2a00ac	Ko dela hem samo jekh šudri čaša panjeja jekhese akale najtikore manušendar te pijel adalese soi mlo učeniko, čače vaćerava tumenđe da naka našali pli nagrada.”
280b010097	Kad o Isus završinđa adaleja so dinđa uputstvija ple dešu duje učenikonenđe, dželo adathar te sikaj hem te propovedini ano dizja e galilejakere.
280b020068	A kad o Jovan o Krstitelj ano phandlipe šunđa adalestar so o Hrist ćerela, bičhalđa ple učenikonen
280b030053	te pučen le: “Tu li injan adava kova valjani te avel ili te adžićera avere?”
280b040052	O Isus phenđa lenđe: “Džan hem vaćeren e Jovanese so šunena hem so dikhena:
280b050083	o korore dikhena, o bange phirena, o gubavci sasljovena, o kašuke šunena, o mule uštena, e čororenđe vaćeri pe o Šukar lafi.
280b06004e	Vaćeren lese hem akava: bahtaloi okova kova na našali pli vera ana mande.”
280b070097	Kad e Jovanesere učenici džele, o Isus lelja te vaćeri e narodose e Jovanestar: “So ikliljen ki pustinja te dikhen? I trska sava phudela i barval?
280b080086	Ili so ikliljen te dikhen? E manuše ano barvale šeja urjavde? Na! Okola soi urjavde ano barvale šeja bešena ano e carosere palate.
280b090058	Ili so ikliljen te dikhen? E proroko? Oja, vaćerava tumenđe, ovi po više oto proroko!
280b0a0077	Ovi okova kolestar pisime ano Sveto lil: ‘Ače, bičhalava mle glasniko angla tute, kova ka pripremini će o drom.’
280b0b00b8	Čače vaćerava tumenđe: maškar okolende kolai bijande e đuvljendar nijekh nane po baro e Jovanestar e Krstiteljestar, a o najtikoro manuš ano carstvo e nebosoro po baroi olestar.
280b0c0084	Taro dive e Jovanesere kad lelja te propovedini i sa đi akana o carstvo e nebosoro trpini nasilje hem o nasilna manuša prelena le.
280b0d0058	Adalese so sa o proroci hem o Zakoni prorokujinde e carstvostar đi o dive e Jovanesere.
280b0e0045	Te mangljen te prihvatinen adava, ovi o Ilija kova valjanđa te avel.
280b0f0019	Kas isi kana, nek šunel!
280b10006f	A kasar te uporedinav akala generacija? Sličnai e čhavorenđe kola bešena ko trg hem vaćerena jekh averese:
280b110052	‘Bašalđam tumenđe veselo, a na čhelđen. Đilabđam tužno, a na runđen!’
280b12005b	Ađahar, kad alo o Jovan, ni halja ni pilja sar avera, a phenena: ‘O demoni ano leste!’
280b1300d2	A kad aljum me, o Čhavo e manušesoro, hava hem pijava, a phenena: ‘Eče manuš halano hem mato, amal e carinikonengoro hem e avere grešnikonegoro!’ Ali i mudrost e Devlesiri dokažini pe ko ple delja.”
280b14006a	Tegani o Isus lelja te ukorini e manušen taro dizja ano save ule but lesere čudesija so na pokajinde pe.
280b150124	“Jao tumenđe, manušalen taro Horazin! Jao tumenđe, manušalen tari Vitsaida! Te oven ine čudesija maškaro manuša taro Tir hem taro Sidon save ule maškara tumende, pana angleder ka urjen pe ine ano šeja oto kanaj hem ka čhoren pepeo upro pumare šere sar te mothoven da kajinena pe.
