2800000007	Matthew
280a2900cd	The one receiving a prophet in the name of a prophet shall receive the reward of a prophet; and the one receiving a righteous man in the name of a righteous man shall receive the reward of a righteous man.
280a2a0096	And whosoever may give one of these little ones only a cup of cold water, in the name of a disciple, truly I say unto you, He can not lose his reward.
280b010082	And it came to pass, when Jesus finished teaching His twelve disciples, He departed thence to teach and to preach in their cities.
280b020051	And John hearing in the prison the works of Christ, sending two of his disciples,
280b030042	said to Him, Art thou He who is coming, or must we expect another?
280b040061	Jesus responding said to them, Having gone, proclaim unto John the things which you hear and see.
280b0500c4	The blind are looking up, and the lame are walking about, the lepers are being cleansed, and the deaf are hearing, the dead are being raised, and the poor are having the gospel preached unto them:
280b060037	and blessed is he, whosoever may not be offended in me.
280b070092	And they departing, Jesus began to speak to the multitudes concerning John, What went you out in the wilderness to see? a reed shaken by the wind?
280b08007e	But what went you out to see? a man clothed in soft raiment? Behold those wearing soft raiment are in the houses of the kings.
280b090056	But what went you out to see? a prophet? Yea, I say unto you, and more than a prophet:
280b0a0086	for this is he, concerning whom it has been written, Behold, I send my messenger before my face, who will prepare thy way before thee.
280b0b00b9	Truly I say unto you, Among those having been born of women there has not risen a greater than John the Baptist: nevertheless the least in the kingdom of the heavens is greater than he.
280b0c0080	From the days of John the Baptist until now the kingdom of the heavens suffers violence, and the violent are taking it by force.
280b0d0036	For all the prophets and the law prophesied till John.
280b0e003c	And if you wish to receive it, he is Elijah, who is to come.
280b0f0026	Let the one having ears to hear, hear.
280b10008d	But to whom shall I liken this generation? It is like little children sitting in the market-place, and calling to their comrades, and saying,
280b110056	We piped unto you, and you did not dance; we mourned unto you, and you did not lament.
280b120048	For John came neither eating nor drinking, and they say, He has a demon.
280b1300b0	The Son of man came eating and drinking, and they say, Behold, a gluttonous and wine-drinking man, a friend of publicans and sinners. Wisdom is truly justified by her children.
280b140076	Then He began to upbraid the cities in which the most mighty works of His were performed, because they did not repent.
280b1500be	Woe unto thee, Chorazin! Woe unto thee, Bethsaida! because if the mighty works which were wrought in you had been in Tyre and Sidon, they would have repented long ago in sackcloth and ashes.
280b16006a	Moreover I say unto you, it will be more tolerable for Tyre and Sidon in the day of judgment than for you.
280b1700d4	And thou, Capernaum, art thou not exalted up to heaven? thou shall be cast down to Hades: because if the mighty works which were wrought in thee had been performed in Sodom, it would have remained until this day.
280b180075	Moreover I say unto you, that it shall be more tolerable for the land of Sodom in the day of judgment, than for thee.
280b1900ba	At that time Jesus responding said, I praise thee, O Father, Lord of heaven and of earth, because thou hast hidden these things from the wise and the prudent, and reveal them unto babes.
280b1a003a	Yea, Father, because it was so well pleasing in thy sight.
280b1b00d5	All things were delivered unto me by my Father: and no one perfectly knows the Son, except the Father; neither does any one perfectly know the Father, except the Son; and he to whom the Son may wish to reveal Him.
280b1c004d	Come unto me, all ye who labor and are heavy laden, and I will give you rest.
280b1d0076	Take my yoke upon you, and learn of me; because I am meek and lowly in heart: and you shall find rest unto your souls.
280b1e002b	For my yoke is easy and my burden is light.
280c010083	At that time Jesus went on the Sabbath through the cornfields; and His disciples were hungry, and began to pluck the ears, and eat.
280c02006f	And the Pharisees, seeing, said to Him, Behold thy disciples are doing what is not lawful to do on the Sabbath.
280c03005e	And He said to them, Have you not read what David did, when he was hungry, and those with him?
280c04008b	How he came into the house of God, and ate the shewbread, which was not lawful for him to eat, nor those with him, except the priests only?
280c050067	Have you not read in the law, that the priests in the temple do profane the Sabbath, and are blameless?
280c060043	But I say unto you, that there is One here greater than the temple.
280c07006c	But if ye had known what this is, I wish mercy, and not sacrifice, ye would not have condemned the innocent.
280c08002a	For the Son of man is Lord of the Sabbath.
280c09003a	And having passed on thence, He came into their synagogue.
280c0a0093	And behold, there was a man having a withered hand. And they asked Him saying, Whether is it lawful to heal on Sabbath? that they might accuse Him.
280c0b00a9	And He said to them; What man shall there he of you, who shall have one sheep, and if it shall fall into a pit on the Sabbath, will he not lay hold of it and lift it up?
