2800000007	Matthew
280a20006a	Wherefore, whoever shall confess me before men, him will I also confess before my Father who is in heaven.
280a21005d	But whoever shall deny me before men, him will I also deny before my Father who is in heaven.
280a220069	Think not that I have come to sow quietness on the earth: I have not come to sow quietness, but conflict.
280a230084	For I have come to set a man against his father, and a daughter against her mother, and a daughter-in-law against her mother-in-law.
280a240036	And a man's foes will be the members of his household.
280a250088	He that loveth father or mother more than me, is not worthy of me: and he that loveth son or daughter more than me, is not worthy of me:
280a26004d	and he that doth not bear his cross and follow after me, is not worthy of me.
280a270067	He that preserveth his life, shall lose it: and he that loseth his life for my sake, shall preserve it.
280a280066	He that entertaineth you, entertaineth me: and he that entertaineth me, entertaineth him that sent me.
280a2900cb	He that entertaineth a prophet in the name of a prophet, shall receive a prophet's reward: and he that entertaineth a righteous man in the name of a righteous man, shall receive a righteous man's reward.
280a2a00a0	And whoever shall give one of these little ones to drink a cup of cold water only, in the name of a disciple, verily I say to you, he shall not lose his reward.
280b010080	And when Jesus had ended the instructions to his twelve disciples, he went from there, to teach and to proclaim in their cities.
280b02006e	Now when John, in the house of prisoners, heard of the works of Messiah, he sent by the hand of his disciples,
280b030046	and said to him: Art thou he that cometh, or are we to expect another?
280b040050	Jesus answered, and said to them: Go, tell John the things that ye hear and see:
280b050089	the blind see, and the lame walk, and the leprous are cleansed, and the deaf hear, and the dead rise up, and the needy hear good tidings:
280b060031	and happy is he, who shall not be stumbled at me.
280b070097	And when they were gone, Jesus began to say to the multitudes, concerning John: What went ye into the wilderness to see? A reed that waved in the wind?
280b080090	And if not; what went ye out to see? A man clothed in delicate robes? Lo, they that are clothed in delicate robes, are in the dwelling of kings.
280b09005b	And if not; what went ye out to see? A prophet? Yes, say I to you, and more than a prophet.
280b0a007b	For this is he of whom it is written: Behold, I send my messenger before thy face, that he may prepare the way before thee.
280b0b00a7	Verily I say to you, Among those born of women, there hath not arisen a greater than John the Baptizer: yet the small one in the kingdom of heaven, is greater than he.
280b0c0078	And from the days of John the Baptizer, until now, the kingdom of heaven is assailed by force, and the violent seize it.
280b0d0044	For all the prophets and the law prophesied, until the time of John.
280b0e0044	And, if ye are willing, receive ye, that this is he who was to come.
280b0f0028	He that hath ears to hear, let him hear!
280b10007e	But to what shall I compare this generation? It is like to children, that sit in the marketplace and call to their associates,
280b110061	and say: We have sung to you, and ye did not dance: we have wailed to you, and ye did not lament.
280b12004b	For John came, not eating and not drinking; and they said, He hath a demon.
280b1300b2	The Son of man came, eating and drinking; and they say: Behold, a gluttonous man, and a wine drinker, and a friend of publicans and sinners. But wisdom is justified by her works.
280b14006e	Then began Jesus to reproach the cities, in which his many deeds of power were wrought, yet they repented not.
280b1500c8	And he said: Woe to thee, Chorazin! Woe to thee, Bethsaida! For if the deeds of power done in you, had been done in Tyre and Sidon, doubtless, they would long ago have repented in sackcloth and ashes.
280b160069	But I say to you, It will be comfortable for Tyre and Sidon, in the day of judgment, rather than for you.
280b1700cb	And thou, Capernaum, which hast been lifted up to heaven, shalt be brought down to the grave. For if those deeds of power which were done in thee, had been done in Sodom, it would have stood to this day.
280b18006e	But I say to thee, It will be comfortable for the land of Sodom, in the day of judgment, rather than for thee.
280b1900c1	At that time Jesus answered and said: I praise thee, O my Father, Lord of heaven and earth, that thou hast hid these things from the wise and knowing, and hast revealed them to little children.
280b1a0032	Yes, my Father; for so it seemed good before thee.
280b1b00bc	Every thing is given up by my Father to me. And no one knoweth the Son, except the Father. Also, no one knoweth the Father, except the Son, and he to whom the Son is pleased to reveal him.
280b1c0047	Come unto me, all ye wearied and heavily burdened, and I will ease you.
280b1d0079	Take my yoke upon you; and learn from me, that I am gentle and subdued in my heart: and ye will find rest for your souls:
280b1e0030	for my yoke is pleasant, and my burden is light.
280c010089	At that time Jesus, on the sabbath, walked in the tillage grounds: and his disciples were hungry, and began to pluck the ears and to eat.
280c020081	And when the Pharisees saw them, they said to him: See; thy disciples are doing that which it is not lawful to do on the sabbath.
280c030065	But he said to them, Have ye not read what David did when he was hungry, and they that were with him?
280c0400ac	How he went to the house of God, and ate the bread of the Lord's table; which it was not lawful for him to eat, nor for them that were with him, but solely for the priests?
280c05006e	Or have ye not read in the law, how that in the temple the priests profane the sabbath, and are without fault?
280c060039	But I say to you, that a greater than the temple is here.
280c07007d	And if ye had known what that is, I desire mercy, and not sacrifice; ye would not have criminated them who are without fault.
280c08002b	For the Son of man, is lord of the sabbath.
280c090037	And Jesus went from there, and came to their synagogue.
280c0a0090	And a man was there, whose hand was withered. And they questioned him and said, Is it lawful to heal on the sabbath? that they might defame him.
280c0b00a5	And he said to them, What man among you is there, who, if he have a sheep, and it fall into a pit on the day of the sabbath, doth not lay hold of it and lift it out?
